"Year","Month","SST.1","SST.2","SST.3","SST.4","SST.5","SST.6","SST.7","SST.8","SST.9","SST.10","SST.11","SST.12","SST.13","SST.14","SSH.1","SSH.2","SSH.3","SSH.4","SSH.5","SSH.6","SSH.7","SSH.8","SSH.9","SSH.10","SSH.11","SSH.12","SSH.13","SSH.14","CHL.1","CHL.2","CHL.3","CHL.4","CHL.5","CHL.6","CHL.7","CHL.8","CHL.9","CHL.10","CHL.11","CHL.12","CHL.13","CHL.14","Wind.UPW.1","Wind.UPW.2","Wind.UPW.3","Wind.UPW.4","Wind.UPW.5","Wind.UPW.6","Wind.UPW.7","Wind.UPW.8","Wind.UPW.9","Wind.UPW.10","Wind.UPW.11","Wind.UPW.12","Wind.UPW.13","Wind.UPW.14","SST.UPW.1","SST.UPW.2","SST.UPW.3","SST.UPW.4","SST.UPW.5","Bakun.UPW","precip.gpcp.kerala","precip.gpcp.karnataka","PrecipTRMM1","PrecipTRMM2","PrecipTRMM3","PrecipTRMM4","PrecipTRMM5","PrecipTRMM6","PrecipTRMM7","PrecipTRMM8","PrecipTRMM9","PrecipTRMM10","PrecipTRMM11","PrecipTRMM12","PrecipTRMM13","PrecipTRMM14","ONI","SOI","DMI","MEI","Precip.Kerala","anom.SST.1","anom.SST.2","anom.SST.3","anom.SST.4","anom.SST.5","anom.SST.6","anom.SST.7","anom.SST.8","anom.SST.9","anom.SST.10","anom.SST.11","anom.SST.12","anom.SST.13","anom.SST.14","anom.SSH.1","anom.SSH.2","anom.SSH.3","anom.SSH.4","anom.SSH.5","anom.SSH.6","anom.SSH.7","anom.SSH.8","anom.SSH.9","anom.SSH.10","anom.SSH.11","anom.SSH.12","anom.SSH.13","anom.SSH.14","log.CHL.1","anom.log.CHL.1","log.CHL.2","anom.log.CHL.2","log.CHL.3","anom.log.CHL.3","log.CHL.4","anom.log.CHL.4","log.CHL.5","anom.log.CHL.5","log.CHL.6","anom.log.CHL.6","log.CHL.7","anom.log.CHL.7","log.CHL.8","anom.log.CHL.8","log.CHL.9","anom.log.CHL.9","log.CHL.10","anom.log.CHL.10","log.CHL.11","anom.log.CHL.11","log.CHL.12","anom.log.CHL.12","log.CHL.13","anom.log.CHL.13","log.CHL.14","anom.log.CHL.14","anom.Wind.UPW.1","anom.Wind.UPW.2","anom.Wind.UPW.3","anom.Wind.UPW.4","anom.Wind.UPW.5","anom.Wind.UPW.6","anom.Wind.UPW.7","anom.Wind.UPW.8","anom.Wind.UPW.9","anom.Wind.UPW.10","anom.Wind.UPW.11","anom.Wind.UPW.12","anom.Wind.UPW.13","anom.Wind.UPW.14","anom.SST.UPW.1","anom.SST.UPW.2","anom.SST.UPW.3","anom.SST.UPW.4","anom.SST.UPW.5","anom.Bakun.UPW","anom.precip.gpcp.kerala","anom.precip.gpcp.karnataka","anom.PrecipTRMM1","anom.PrecipTRMM2","anom.PrecipTRMM3","anom.PrecipTRMM4","anom.PrecipTRMM5","anom.PrecipTRMM6","anom.PrecipTRMM7","anom.PrecipTRMM8","anom.PrecipTRMM9","anom.PrecipTRMM10","anom.PrecipTRMM11","anom.PrecipTRMM12","anom.PrecipTRMM13","anom.PrecipTRMM14","anom.ONI","anom.SOI","anom.DMI","anom.MEI","anom.Precip.Kerala"
1991,"12",28.10018595,27.8475,27.53628959,27.63664179,27.57218085,27.995536,27.936,27.844304,28.016208,27.73648,28.015792,27.501136,27.552112,27.67227053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0644220495867778,0.452036,0.550526407239818,0.386702208955224,-0.0200688510638294,-94.9943899461692,1.27002310752869,0.0678365603089333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,-1.5,0.294,1.29,2.3,-0.739594339755872,-0.964584270107174,-1.15182121512361,-1.18255308185407,-1.07076116093601,-0.844844728705092,-0.848843591167684,-0.835467052177429,-0.781202023793298,-1.01071088238925,-0.720825431783373,-1.22931343678128,-1.13369161602103,-0.819267405913704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23744270605726,0.484086076212612,0.478557097150639,0.463413079629281,-0.0629304565001434,70.9255490594993,-0.711325399185478,-0.907861824796878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47746031746032,-1.3984126984127,0.153725806451613,1.2735,-32.6762711864407
1992,"1",27.13617886,27.26077778,27.12412556,27.37363636,27.15838046,27.260288,27.29128,27.16192,27.44776,27.309488,27.398192,27.556192,27.472336,26.91617925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217565138211381,0.0579262222222212,0.222098439461881,0.0671796363636368,0.313955537275067,-157.999414338674,0.248180270195007,0.0570478513836861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,-2.5,-0.146,1.7,2.4,-1.31629116557991,-1.16869652472861,-1.24872719144012,-1.20056949357806,-1.21179276362342,-1.16087284580507,-1.12287540684087,-1.16441111266862,-1.04667327381805,-1.16678063377664,-0.97406701863324,-0.903514080682609,-0.888301013814407,-1.21128117908446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.540435235958236,0.212492938236973,0.302620284338762,0.316745108796415,0.323491747337097,-81.5060705819755,-0.454213487032132,-0.126844398211688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68234375,-2.4328125,-0.271825396825397,1.68682926829268,-6.48813559322034
1992,"2",27.34501018,27.35672606,27.38191011,27.31710476,27.26539846,27.186208,27.172192,27.2032,27.21642628,27.347936,27.211424,27.003648,27.096848,27.0692381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51230618329939,-0.217702057906461,-0.175798112359551,-0.149648761904761,-0.168550457583546,135.795329861964,0.111742220818996,0.00830559618771076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,-1.1,-0.215,1.59,0.9,-1.20017233583668,-1.21984946388794,-1.24902788780435,-1.50652746885696,-1.37447613675283,-1.29139434583738,-1.3759482309401,-1.32832117495841,-1.39951403247276,-1.40881998937145,-1.26433911407352,-1.58519274957853,-1.32075665749534,-1.15089175006581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0654412562813904,0.0437247141969835,0.0525751333609961,0.273331960103333,0.0537194818532979,83.3930311124116,-0.453292899979995,-0.0890940525569022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59390625,-1.10625,-0.315,1.5709756097561,-14.1762711864407
1992,"3",28.14777778,28.31196347,28.42659091,28.57037879,28.46354497,27.880704,28.322608,28.525456,28.453712,28.629872,28.3536,28.401744,28.282944,28.03966507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.679089777777779,-0.341275470319637,-0.109134909090908,-0.271834787878788,-0.180600973544973,162.287942887852,0.0789046585559845,0.0157193653285503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,-1.7,-0.511,1.72,0.1,-1.09069454729218,-1.01004174332618,-1.00020752094955,-0.984021886854694,-0.903794621001978,-1.22988752001791,-0.959491193665017,-0.811242849305369,-0.940066465083871,-0.815666600025988,-0.945449450475408,-0.928029836242617,-0.949738349526496,-0.910038037476057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.212945181286208,-0.0257698907182011,0.146005101057956,0.0659837286669309,-0.0459437316617857,-39.2444474287542,-0.589392837566825,-0.0746027119935323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4403125,-1.6359375,-0.599349206349206,1.70292682926829,-33.764406779661
1992,"4",29.29483607,29.67752809,29.79761905,29.87979087,29.63952756,29.004992,29.612048,29.656608,29.561664,29.655088,29.509376,29.515088,29.775136,29.20347418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.537988065573771,-0.729864089887641,-0.297331047619046,-0.413710874524714,0.135608440944882,340.84203833292,0.815801024436951,0.218132302165031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,-1.3,-0.359,1.98,43,-0.570819421343692,-0.18508820958934,-0.162358134181173,-0.166954009162201,-0.144994538498863,-0.733344830980037,-0.22009833502032,-0.242549150619891,-0.388406835596805,-0.309007883723358,-0.399989543644132,-0.396675338984436,-0.125808695269926,-0.453533141076307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.211825863560591,-0.561743921867677,-0.182392309587905,-0.254697869482464,0.0191858435677574,21.6569217132975,-0.95392704468507,0.0385876488633067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24875,-1.296875,-0.459507936507936,1.96756097560976,-67.1152542372881
1992,"5",29.97314815,30.08984055,30.61231293,30.68558763,29.84466844,29.62745955,29.98704,30.44645799,30.51523888,30.39417376,30.50715753,30.13409326,30.16089527,29.98073171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.694092148148147,-0.471248546697041,-1.10474404348449,-0.872612838950015,0.316226835257005,313.449432574733,7.33247470855713,0.646558463573456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,-1.1,-0.334,1.69,218.4,0.0353460936474118,0.356422538237017,0.845418093796952,0.97806289100239,0.807533064313395,-0.244870141920068,0.0580560917196783,0.568748349546972,0.659330177033066,0.6640893602911,0.635199025054352,0.308854598003943,0.32114119222308,0.293058675821501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.568407618048136,-0.575043961209508,-1.21965933368347,-1.08017248911199,-0.486391866704975,-111.842631391124,2.37017077818895,-1.78519478719682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0121875,-1.178125,-0.392746031746032,1.67780487804878,-10.4559322033898
1992,"6",29.0314433,28.6733871,27.83589041,26.61492958,26.38619048,29.1437069,28.52743902,28.6420339,27.52038278,27.054,27.38893175,27.43372197,27.46990847,29.38277487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.80247933500511,-1.39221728545344,-0.120990913471466,1.29790870636359,1.08371799062875,279.268660368215,7.98561000823975,9.24990653991699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,-0.7,-0.65,1.58,819.3,0.687504303774877,0.551554828131724,-0.326110450264333,-1.16598105675268,-0.714788674366891,0.744381224505838,0.0507950251181622,0.199744954470911,-0.822717016350553,-0.94162462704688,-1.1699351802256,-1.02694296148327,-1.10292970720033,0.803021301901519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91572341095851,-1.81174033118143,-0.455645398780245,0.544712155627655,-0.388141033063561,-17.9577506717207,-0.655361591241292,0.0203614723988073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67625,-0.7203125,-0.70752380952381,1.57414634146341,189.883050847458
1992,"7",25.75304348,25.99117647,26.3925,NA,24.72287671,26.00133333,26.8402439,27.04740741,NA,26.10666667,24.63823789,26.04,25.99437158,27.69526946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052996621989756,-0.00458823529411845,-0.221012396694213,NA,1.27149487237069,256.874207372331,9.99378776550293,8.20734405517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,-0.6,-0.168,0.76,767.8,-1.00077460455631,-0.707118084600458,-0.202409566323509,NA,-1.24801376695248,-1.08633093912647,-0.278236741376869,-0.143169395393093,NA,-0.733055350340769,-2.84793647646294,-1.42708701771928,-1.71759288453699,0.74322775255801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27946520807486,-0.563502714754771,-1.11720731761151,NA,-0.469579116211888,-60.8350957747137,3.05688466055271,3.03271152499395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31484375,-0.590625,-0.317031746031746,0.756829268292683,92.8881355932203
1992,"8",26.47865979,26.54128342,26.07625731,26.42552577,25.50301136,26.56904167,26.57251572,26.82511719,27.17986328,26.68794574,27.23088415,27.19940994,26.96852459,26.10175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0598586242237893,0.24127755314986,0.992768818324514,0.756846319827382,1.46551322652757,273.720382397854,8.4995174407959,4.83961248397827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.4,-0.471,0.08,508,0.164700770432257,0.267446894705086,-0.204212795730019,0.0539295237167369,-0.645349027771403,-0.32687019233544,-0.260297640745361,-0.105681031034658,0.0623166971266913,-0.389687770055378,-0.234259150572532,-0.304423142698785,-0.747718753921727,-0.254673845423161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.878406510780341,-0.809916349028922,-0.181545226677725,-0.437587105847927,-0.102369729887901,-73.8792092588504,2.88526743023019,1.36480387417893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0425,0.3421875,-0.609476190476191,0.0621951219512195,88.5949152542373
1992,"9",26.57108401,26.76011236,27.05585831,26.43576471,26.13450402,27.54085821,27.13638672,26.87350844,26.96908752,26.71499171,27.52593561,27.63118033,27.72537217,26.33823834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956228380084848,1.13178616745435,0.702520999718125,0.887456637991168,1.59086814683707,272.744585413823,5.27520751953125,4.99400806427002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,-0.2,-0.45,0.5,297.5,-0.764179761699924,-0.415738285804985,-0.364562242922883,-1.0438406164118,-0.773493503416384,-0.203348593933149,-0.541961145071331,-0.955244854736844,-1.01263322731304,-1.07457759108172,-0.542364151612276,-0.44031182352471,-0.44203120217694,-1.18844094770039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445153973245707,0.320350015026214,0.0676706455868985,0.286195988078922,0.324869020949778,-27.1428379288063,0.687166635927401,1.55013021983598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.182063492063492,-0.2640625,-0.627444444444444,0.487317073170732,41.2084745762712
1992,"10",28.76664646,28.89975113,28.5267706,28.118,27.74388601,28.52488,28.94183007,28.37642395,28.14380488,28.04628019,28.24415064,28.11333333,28.107872,28.61350467,1.98308078765869,1.99055064519246,1.95916190033867,1.96787878990173,1.98180433978205,1.92832359313965,1.96622319698334,1.95856479644775,1.93493959903717,1.97621119022369,1.89385078907013,1.9077023935318,1.8712123966217,1.95263680723525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.427414464646468,-0.352439131221718,-0.308930601336304,-0.00878400000000212,0.363985989637307,83.689753598912,2.33491945266724,1.42229580879211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.25,-0.3,-0.254,0.81,290.7,0.0370537475226413,0.211450372178871,-0.238441299845857,-0.4714793227511,-0.295338689922837,-0.423046090487641,0.0808664536036895,-0.461446701106799,-0.63075761633887,-0.536829947146529,-0.532802653025182,-0.593422860293938,-0.668292732353004,-0.249847365643433,0.0698532595353937,0.0680503288904796,0.0323149266363168,0.0343079207925201,0.0475858550303366,0.0387351240831285,0.0594185607573587,0.0442684855180565,0.0293371974720715,0.0492588166629549,0.0206965527814979,0.0168630513022912,-0.000237038836764028,0.0553611190389247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.536849726391667,-0.497020052119552,-0.338004934874829,-0.218106534446444,-0.372954042145064,-3.73359911799981,-2.1368777187247,-1.0775396800355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.309365079365079,-0.284126984126984,-0.416571428571429,0.8045,4.15932203389827
1992,"11",28.97318458,28.93527716,29.05362416,29.16764933,28.71096354,28.91944,28.944224,28.817344,29.22617978,29.14215126,28.756544,29.21570144,28.873968,28.77128571,1.99644839763641,2.00216135978699,1.99873000667209,2.00138839244843,2.05121607365816,1.98600838661194,1.98840679645538,1.99204039096832,1.95496480941772,2.03245278835297,1.9339240026474,1.94691119194031,1.91713438034058,1.99176845476799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.396896584178499,-0.38655716186253,-0.258904161073826,-0.388001325626202,0.163004458333333,-17.983529057043,4.97512435913086,0.945512413978577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,-1.1,-0.135,0.73,287.6,-0.280982273211951,-0.257405517856291,-0.0983025656309664,-0.0665927838649742,-0.162787266263502,-0.273595722363087,-0.191159485366921,-0.240318615039902,0.122783986765215,0.101876342347535,-0.234833239275204,0.245726152609811,-0.0942586638423095,-0.321319255220093,0.00522244733922254,0.00177477154077358,-0.00120931680128776,-0.00812116510727562,0.0286869462249883,0.0295587144178529,0.0120077399646482,0.00437893222359946,-0.0305778537077102,0.0133378696441676,-0.0194544189116524,-0.0392973706301525,-0.0382663463143689,0.0134019310650832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0609967295465947,-0.194970993684967,-0.123209955043509,-0.165339392670835,0.0685286005822174,57.7090906429084,1.05330002935309,-0.90912636055758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33984126984127,-1.03492063492064,-0.262238095238095,0.7185,131.254237288136
1992,"12",28.23608961,28.13860619,28.04233184,28.20107664,28.14635884,28.311632,28.048048,28.062752,28.088592,28.094064,28.093728,27.873024,27.878656,27.59130435,2.09500559806824,2.09682002067566,2.05227759906224,2.08251001358032,2.16050394721653,2.09111282348633,2.0815968132019,2.0030860042572,2.02830357551575,2.16921360969543,2.05128119468689,2.15734159469605,2.15202399253845,2.07651918204789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129350386965374,0.0681778053097339,0.166004161434977,-0.159412642335766,-0.267702839050134,-187.866347255503,2.73096966743469,0.354679763317108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,-1.4,-0.09,0.78,3.7,-0.603690679755872,-0.673478080107173,-0.645778965123609,-0.618118231854064,-0.496583170936006,-0.528748728705094,-0.736795591167683,-0.61701905217743,-0.708818023793298,-0.653126882389254,-0.642889431783375,-0.857425436781273,-0.807147616021034,-0.900233585913701,0.0380336450128011,0.0232181801515453,-0.00640038482281289,0.0235667388579406,0.0775275321506739,0.0735496442458241,0.0384568626740353,-0.0394415061614138,-0.0214591320823222,0.0745716978521893,-0.000824851148268179,0.0490527029598491,0.0472032196381517,0.0381537103386985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302371043435856,0.100227881522346,0.094034851345798,-0.0827017716617092,-0.310564444486448,-21.9464082498345,0.749621160720522,-0.621018621788704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.182539682539682,-1.2984126984127,-0.230274193548387,0.7635,-31.2762711864407
1993,"1",28.18239837,27.94029018,27.74593258,27.79726766,27.60717617,28.352064,28.098848,27.92392,27.956704,28.000432,27.838736,27.932224,27.993152,27.97938679,2.08233120918274,2.093985303243,2.06309144837516,2.05526801109314,2.08410869473996,2.04999598503113,2.09298082351685,2.04737763404846,2.03128640174866,2.10005079269409,2.05277079582214,2.15080920219421,2.15287239074707,2.0640790782024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35588637398374,-0.106674178571431,0.0549794157303367,0.145468342007433,0.385975834196891,-80.2302914737148,0.34139558672905,0.042425874620676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,-0.2,-0.02,0.83,0,-0.270071655579906,-0.489184124728606,-0.626920171440118,-0.776938193578062,-0.762997053623423,-0.0690968458050724,-0.315307406840874,-0.402411112668617,-0.537729273818055,-0.475836633776644,-0.533523018633241,-0.527482080682607,-0.367485013814407,-0.148073639084464,-0.000929048201617662,-0.00330021708619744,-0.0176383260251414,-0.0162623408261458,-0.00471094558306429,0.00282261820400777,0.0147005656186314,-0.0282966509987344,-0.0375417442882727,0.000694958462430522,-0.0329374344208689,0.032015058012565,0.0170782251919008,0.002323531362929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0330162762368848,0.0478925374433212,0.135501260607218,0.395033814440211,0.395512044258922,-3.73694771701632,-0.360998170498089,-0.141466374974698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06234375,-0.1328125,-0.145825396825397,0.816829268292683,-8.88813559322034
