"Year","Month","CCMP.1","CCMP.2","CCMP.3","CCMP.4","CCMP.5","CCMP.6","CCMP.7","CCMP.8","CCMP.9","CCMP.10","CCMP.11","CCMP.12","CCMP.13","CCMP.14"
1989,3,3.4244033241272,3.28291519165039,2.82390280246735,2.4940486907959,0.406274798214436,3.13654396057129,3.6069095993042,3.98474025726318,3.46041625022888,1.66355369329453,2.68326923370361,2.37441250801086,1.44308124661446,2.44511284859928
1989,4,3.00115972518921,3.18098027229309,3.17914910316467,3.81431973457336,4.44033444404602,3.16840627670288,3.56503692626953,4.02612464904785,4.46267470359802,4.73930295944214,4.33876577377319,4.89019104003906,4.45913446426392,2.47082864462271
1989,5,3.72959770202637,3.47030456542969,3.23164251327515,4.07532195091248,5.1010193157196,4.51211624145508,4.56192387580872,4.70573153495789,5.11469203948975,4.96209482192993,5.72837694168091,5.2138191986084,5.74436912536621,2.48119442138446
1989,6,7.06891284942627,6.27406454086304,4.87078066825867,5.51693829536438,5.02716227531433,8.31789045333862,7.83409627914429,7.11371538162231,7.32466577529907,6.81035221099854,8.58487462997437,7.59116151809692,8.55472129821777,6.11564445495605
1989,7,3.92125981330872,2.67423544883728,1.89476894378662,1.72447048187256,2.99383506774902,4.83122745513916,3.331746301651,2.31862293243408,1.65036926746368,2.09680765628815,1.94738448143005,1.35811511993408,1.62827319145203,3.87528274045188
1989,8,4.81145086288452,4.6025758266449,4.35036315917969,4.68241468429565,4.87627420425415,5.65171211242676,5.43539030075073,5.47396690368652,5.48959285736084,4.93841175079346,5.91271434783936,5.10846607208252,5.84178722381592,3.89399168054028
1989,9,2.60929010391235,2.70072633743286,2.499908452034,3.10187387943268,3.52804733276367,2.81779891967773,3.1979490852356,3.65122380256653,3.92431180000305,4.05163888931274,3.6797900390625,4.05810901641846,3.4023072719574,1.94130731404886
1989,10,-0.489165597558022,-0.759811993837357,-1.15998291015625,-0.873100165128708,0.0521272069215775,-1.16877249717712,-0.943050706386566,-1.26985289573669,-1.1275102186203,-0.238417871892452,-1.26765549182892,-0.501129217743874,-0.509064273238182,-1.08903838729365
1989,11,-0.774583411216736,-0.910944266319275,-1.33382164001465,-2.20167246818542,-3.80504179954529,-1.11640113830566,-1.08368430376053,-1.43258255004883,-2.20777634620667,-3.35628392219543,-2.49612403869629,-3.00494414329529,-3.12091802597046,-1.86099964768224
1989,12,1.80028076648712,1.89464687824249,1.61557710886002,1.33992552280426,-0.262223035097122,1.29121649742126,1.85765730381012,2.36855274200439,1.94982602596283,0.551059022843838,0.80107427328825,0.906549464464188,-0.109747914969921,0.475633748889675
1990,1,1.54440578937531,0.670939389467239,-0.40773973017931,-1.94823900938034,-4.69730816841126,1.7166575050354,1.01507658243179,-0.0516388925909996,-1.63437711000443,-3.89598971366882,-1.417200756073,-3.28962947845459,-2.76078862190247,0.605296221886866
1990,2,3.28132818222046,3.19123481750488,2.21253739356995,1.91210402011871,1.47750716209412,2.64298356056213,3.18024780273438,3.10639079093933,2.37355794906616,1.67979002952576,1.51706036090851,1.61899529933929,0.908258554935455,2.35749135885013
1990,3,1.9624000453949,1.8549716091156,1.57187327861786,0.827443079352379,-1.34969174265862,1.9111273765564,2.09705180644989,2.27321003437042,1.43172800421715,-0.581334310173988,0.798876885175705,-0.0385765725374222,-0.61502777248621,1.2513151307695
1990,4,2.70731855392456,2.75981197357178,2.35927484989166,2.26039186954498,1.22517241716385,2.57669533729553,3.1477751159668,3.63889394760132,3.26631260871887,1.92077152252197,2.86077031135559,2.31715804100037,1.89061832904816,2.01392191189986
1990,5,5.75096134185791,5.69749124526978,5.36812550544739,6.36122808456421,6.77446125030518,7.01409999847412,7.47836168289185,7.42806564331055,7.91576627731323,7.69590423583984,8.60257583618164,8.40859428405762,8.65360427856445,3.83167064754215
1990,6,5.04010252952576,4.38356830596924,3.78038210868835,4.46572661399841,5.07526085853577,6.61661472320557,5.93102605819702,5.74827568054199,6.26588533401489,5.77635347366333,7.47372270584106,6.98773113250732,8.02502584457397,5.07587057740025
1990,7,5.50302137374878,5.28950740814209,5.1918451499939,6.40346698760986,7.53915647506714,6.78141973495483,6.45437341690063,6.66202768325806,7.43148384094238,8.18372699737549,7.76573276519775,8.37648780822754,8.33754499435425,4.4002712915635
1990,8,4.01672463417053,3.77610936164856,3.61203683853149,4.26100220680237,5.55661352157593,4.99627660751343,4.41958120346069,4.406274766922,4.69743021011353,5.33870471954346,4.57095762252808,5.06244274139404,4.68485618591309,3.90889025157725
1990,9,3.72178477287292,3.60275893211365,3.5225538444519,3.9005066204071,3.80125738143921,4.48818897247314,4.13269846916199,4.2537996673584,4.55118106842041,4.10169073104858,4.64444845199585,4.77922235488892,4.99578828811646,3.27336353239928
1990,10,-2.02490385055542,-0.942806568145752,0.178233532607555,1.98034544944763,4.3403527545929,-2.23951655864716,-0.840139156877995,0.389672216773033,2.35133977651596,4.17310621261597,3.42086305618286,4.71940423965454,5.7031068611145,-2.22950835693517
1990,11,0.87798326253891,0.443264358639717,0.061283033490181,-0.199352988898754,-2.13758163452148,1.05389732599258,0.85893913269043,0.856497581005096,0.638955010473728,-0.891289744079113,0.419459193050861,0.060428492128849,-0.0540804475545883,0.016216840132101
1990,12,1.92113776683807,1.14716474294662,0.110968686342239,-0.548739546239376,-1.43612280368805,1.45626563549042,1.15766342639923,0.36708783775568,-0.516877253353596,-1.18024780511856,-1.35176707744598,-1.19074651002884,-1.8697430229187,1.42469806466582
1991,1,0.895318324565887,0.912165040969849,0.319843738079071,-0.355124206244946,-1.75535615921021,0.00720258563756943,0.70023805141449,0.903741674423218,-0.0329609975218773,-1.51156686306,-1.08099859476089,-1.49203442573547,-2.13977905750275,-0.595652800516264
1991,2,1.26216198444366,1.02630774736404,0.856253436803818,1.19245559930801,1.39193066120148,1.33394371986389,1.28633337974548,1.39376181602478,1.45138252735138,1.72703412532806,0.860037840604782,1.60739790439606,0.566562902927399,1.26702632058478
1991,3,2.05762069225311,1.8709637928009,1.68235365867615,1.3310138463974,1.16987118721008,1.67185494422913,1.64133553028107,1.55112004995346,1.01751815319061,0.777147037982941,0.260147714316845,0.359763170182705,-0.178965998589993,1.91071564064929
1991,4,3.39534882545471,3.86815601348877,3.77256910324097,4.20557893753052,5.33064754486084,3.03705055236816,3.61264723777771,3.91906237602234,4.1610205078125,5.26558013916016,3.51217725753784,4.71281198501587,3.60715373039246,3.39816817165126
1991,5,3.4493071937561,2.76628210067749,2.04052983283997,2.67496794223785,3.95849349975586,4.09094791412353,3.62705240249634,3.10260635375977,3.46359030723572,3.97472988128662,4.16932187080383,4.25611916542053,4.74809253692627,3.15245957910662
1991,6,5.34236705780029,5.69944454193115,6.01416103363037,7.04547397613525,6.31215282440186,6.75151067733765,7.06586095809936,8.13782571792603,9.119208984375,7.70322889328003,9.50338760375977,8.97662204742432,8.71720680236816,4.09336129871346
1991,7,6.13623880386353,5.98058961868286,5.85704692840576,6.47866691589355,6.67240425109863,7.6764938545227,7.44442411422729,7.6539094543457,7.85118717193604,7.06549470901489,8.81108463287354,7.54819013595581,8.2861502456665,4.53332885059379
1991,8,4.55105897903442,4.20655555725098,3.9782701587677,4.69266916275024,5.49215644836426,5.19880361557007,4.92095462799072,4.98419092178345,5.35835922241211,5.66855882644653,5.24775682449341,5.69871202468872,5.36605014801025,3.83949011035219
1991,9,3.35958002090454,3.89940793991089,3.4523591709137,3.84203135490417,4.54483302116394,3.82396384239197,4.17774513244629,4.35207225799561,4.63517061233521,4.88103519439697,4.6107550239563,4.95489225387573,4.42885921478272,2.57506427609709
1991,10,3.25569186210632,3.88744428634644,3.86827809333801,4.65262768745422,5.27583467483521,3.43966302871704,4.30104372024536,4.90130012512207,5.58273818969727,5.79429889678955,5.91698705673218,6.26442041397095,6.54727460861206,0.809180528366354
1991,11,1.42293841362,0.680827693939209,-0.153451747596264,-0.757370448112488,-2.60733688354492,0.690960130989552,0.703534148037434,0.406152720153332,-0.165415368378162,-1.57260574817657,-0.596594027578831,-0.790331436395645,-1.02301164865494,1.20548179635458
1991,12,1.68503936290741,1.15888420581818,0.539583713710308,0.312274914979935,-0.359885247945786,0.916193605065346,0.851736550629139,0.771409385800362,0.385277419388294,0.42922541230917,-0.66874198526144,0.16761276692152,-0.595129092931747,1.11184670626235
1992,1,2.86260146141052,2.42873710155487,1.79942623853683,1.50802660703659,-0.121101140379906,2.08276871681213,2.5835316991806,2.62796800613403,2.22511138916016,0.836843055188656,1.10846609264612,1.32820606231689,0.131599825918674,2.46439969539642
1992,2,2.41799427986145,2.30226452350616,1.75511198997498,1.16010498523712,-0.816944388151169,1.53207594633102,2.1452725315094,2.46072146892548,1.80736128568649,0.182140020728111,0.41335530936718,0.743331497013569,-0.51980711877346,1.7189307449132
1992,3,3.90685464859009,3.75132761001587,2.76359638690949,2.78679115772247,1.9283403468132,3.52951224327087,4.30104372024536,4.42104619026184,3.91417931556702,2.84392355918884,3.22004516601563,3.38802414894104,2.66581211090088,2.57930809400491
1992,4,1.56857717990875,1.40719037532806,1.19819323778152,1.18842702150345,0.539827867746353,1.81273269176483,1.63376668930054,1.83519501209259,1.72300554275513,1.03143501758575,1.55551485538483,1.18757247924805,0.710126347243786,1.23731952614685
1992,5,0.46694744348526,1.10748947620392,1.52072269439697,2.45107736587524,4.48782274246216,0.00927791208028793,0.75968991458416,1.58847586154938,2.30202039241791,3.96520782470703,2.0662882232666,3.45394616127014,3.25911004066467,0.892937440006338
1992,6,5.59677719116211,5.52279796600342,5.9735090637207,6.76359636306763,6.44497341156006,7.07648170471191,6.48965389251709,7.06683753967285,7.51144479751587,7.97436357498169,7.24079837799072,8.03247266769409,7.34944755554199,5.13750541139636
1992,7,3.83934566497803,4.07800769805908,4.62271862983704,6.04126224517822,6.55667459487915,4.84099369049072,4.84990539550781,5.76695352554321,6.90667152404785,6.87651834487915,6.76017820358276,7.32869434356689,7.55514856338501,3.49527055554136
1992,8,6.43264360427856,5.22517236709595,4.50833176612854,6.00769089698792,7.3913201713562,7.75914056777954,7.18281137466431,6.73625093460083,7.66135618209839,8.4392357635498,8.43288770675659,8.92901165008545,8.87651836395264,5.33658608459157
1992,9,-0.693767929673195,-1.07379601478577,-0.366355368494988,0.957089664340019,2.59830309867859,0.278703535795212,-0.140877742171288,-0.0393090423941612,1.24897760003805,2.55569794654846,2.37660992145538,2.74320942401886,3.50192271232605,-1.58112373736483
1992,10,0.644326436519623,0.698162728250027,0.575596649050713,1.10199597120285,1.52133308410645,0.413965700864792,1.08075443506241,1.53903435707092,1.70786790847778,1.59372520446777,1.14411279678345,1.56515898227692,1.01947140216827,0.0419145702610354
1992,11,-0.957211747169495,-1.15802966356277,-1.76390159130096,-1.80528594970703,-0.892022218704224,-1.95373252868652,-1.4770188331604,-1.79930414199829,-2.08264666080475,-1.58432520866394,-2.24855032920837,-2.13672708034515,-2.26454249382019,-1.65059609984505
1992,12,-0.759689919948578,-1.16486602306366,-2.03357137203217,-3.19697245597839,-5.54623695373535,-1.4103643989563,-1.33858267068863,-1.85619238376617,-2.85100406646729,-4.81291580200195,-3.13398034095764,-4.07837391853332,-3.95055850028992,-1.30150065059669
1993,1,2.60111090660095,1.67588351488113,0.325825545191765,-2.13806994080544,-5.88512475013733,2.64725628852844,1.8785326051712,0.320942431390285,-2.41579683542252,-5.48812789916992,-2.4880668926239,-4.99786363601685,-4.30055546760559,0.334341379797318
1993,2,1.93920525550842,1.59177195072174,0.886772876977921,0.830495026111603,1.09308428525925,1.20979063749313,1.39461636543274,1.32747360467911,0.897393642663956,0.900201416015625,-0.182994566261768,0.424464376866817,-0.661905634701252,1.85782129489459
1993,3,1.00824024200439,1.47237988948822,1.71824450969696,1.97839221000671,1.98229872226715,0.943050715923309,1.54794602870941,2.26832692623138,2.42812670707703,2.13660500049591,2.39443325996399,2.17444910526276,2.01294023513794,1.34310821139601
1993,4,1.95214550018311,1.45174876213074,1.19746076345444,1.80662881612778,2.66007445335388,1.76597690582275,1.68467312335968,1.45089419841766,2.14563875198364,3.05902459144592,1.94665200710297,2.9694194984436,2.47451623439789,2.1833860768369
1993,5,3.33308916091919,4.24586460113525,4.61099918365479,5.3877799987793,6.03637916564941,4.34743327140808,4.7264847278595,5.51010194778442,6.28285411834717,6.52261486053467,6.40566432952881,7.11823223114014,7.20808151245117,2.6481845188423
1993,6,4.41274488449097,4.80754440307617,5.56625762939453,7.05682712554932,8.12549587249756,6.28969047546387,5.95715068817139,6.74211065292358,8.26539697647095,8.71964839935303,9.27681129455566,9.67747051239014,10.4977109527588,4.51651605769727
1993,7,7.13605560302734,6.29579439163208,4.77641459465027,5.21113352775574,6.54544342041016,8.98858568191528,8.09522060394287,7.2412866973877,7.17524267196655,6.26197889328003,8.43752674102783,7.16962703704834,8.01440523147583,6.70587960784957
1993,8,5.00726362228394,4.73075748443603,4.23084902763367,5.27095150947571,6.34889825820923,6.23463348388672,6.00085453033447,6.20570098876953,6.87236764907837,6.74845876693726,7.55905506134033,7.36653841018677,7.81895866394043,3.89641157833077
1993,9,0.33449306845665,0.333028138279915,0.490874682962894,1.27461390972137,2.57107975959778,0.676310805082321,0.594640779495239,0.886406631469727,1.45321368217468,2.36525663375854,1.37447353363037,2.12561799526215,1.92504426002502,1.04408993333931
1993,10,-1.1421595454216,-0.778001582622528,-0.64151864528656,-0.678508212566376,-1.57199536561966,-1.11969723939896,-0.891778059005737,-0.883598849773407,-0.832936580181122,-1.01837270021439,-1.3289385342598,-0.666544587612152,-1.02191295623779,-2.37047566111977
1993,11,-0.939144234657288,-1.12860891580582,-1.41427088260651,-1.33968137264252,-1.98144418716431,-0.797900261878967,-0.834645669460297,-1.11127387046814,-0.916804001331329,-1.22151009082794,-0.529817491769791,-0.527864248752594,-0.333638523221016,-1.78419540337557
1993,12,-0.270524323582649,-0.490752603709698,-0.80815479516983,-1.58835377693176,-4.24146980285645,0.106207655370235,-0.0334493073821068,-0.0893609225749969,-0.802295063734055,-3.27498016357422,-0.837819694280624,-2.13758163452148,-1.84337422847748,-1.11583770793923
1994,1,3.26350484848022,2.44106695175171,1.4388085103035,1.12860892534256,0.523591529726982,2.99273634910583,2.72331072330475,1.94421044826508,1.29268142223358,0.827565157413483,0.500885057449341,0.888726102113724,0.135872548520565,2.29233505916313
1994,2,2.23451137542725,1.49508636474609,0.49783312022686,-0.546908383965492,-3.55050964355469,1.92357931613922,1.98852468967438,1.6089849281311,0.557773303389549,-2.23585422754288,0.573277172446251,-1.12555697798729,-0.971494839787483,0.892178964332716
1994,3,4.52639931678772,3.47750716209412,2.51040714263916,2.59976805210114,2.09961543560028,5.09955444335938,4.54812911987305,3.71128607749939,3.23896721839905,2.64017577171326,2.80705607891083,2.46536041736603,1.78050418376923,3.38511163736942
1994,4,3.5003357219696,3.12860890388489,2.46548250198364,2.85271317481995,3.7676860332489,3.67429653167725,3.60959528923035,3.40145268440247,3.37886835098267,3.56918755531311,3.29683207511902,3.28291520118713,2.95061952590942,2.87532862685841
1994,5,2.56180184364319,3.98669348716736,5.92626502990723,7.4250136756897,8.84502220153809,4.07629858970642,5.04535181045532,6.86724040985107,8.18506984710693,9.02826097488403,9.61057174682617,8.94207412719727,10.2317035293579,0.836918913886039
1994,6,4.87688458442688,4.00817922592163,3.62631995201111,4.41140205383301,5.48751752853394,7.20161140441895,5.49386558532715,5.08710248947144,5.31270219802856,5.520966796875,5.83678201675415,5.39632543563843,5.16559846878052,5.28389038559953
1994,7,6.75553926467895,6.18653478622437,5.61215898513794,6.01452726364136,6.7936275100708,8.34535793304443,7.42977470397949,7.01629734039307,7.01715183258057,6.72074708938599,8.0090336227417,6.84795207977295,7.73777690887451,6.24341076506665
1994,8,6.47524869918823,6.2997008895874,6.22193737030029,6.39089302062988,6.32838914871216,7.54184209823608,7.16132574081421,7.56283950805664,7.43880853652954,6.39235794067383,7.45846302032471,6.46047733306885,6.48794481277466,6.19380311570929
1994,9,1.12628943681717,0.689861445724964,0.448391625285149,1.16730756998062,2.85698589324951,1.90294819831848,1.76976134300232,1.08087651729584,1.07220898866653,2.42312152385712,0.904596223831177,1.98083379268646,1.67881340026855,0.478703747442841
1994,10,0.335347618162632,1.44845265388489,1.83568332195282,2.06763105392456,1.71629127979279,-0.424220225811005,0.748824999630451,1.61801867485046,2.11048037052155,2.56790575027466,1.47091495990753,2.82146124839783,2.14405174255371,-1.4113345153233
1994,11,0.719160106182098,0.563999266624451,0.437038392722607,0.327168405652046,-0.847341748476028,0.464017579555511,0.537020084857941,0.567295362949371,0.524690220057964,-0.211438684463501,-0.0754440575838089,0.140511504113674,-0.556186284720898,-0.419904163382815
1994,12,0.613074534535408,0.627479708790779,-0.270036010444164,-0.57376549333334,-3.06573888301849,-0.830495020449162,0.571079777777195,0.580845998227596,0.251113960146904,-0.960629919171333,-0.979796124398708,-0.0878959882259369,-1.00970518350601,-0.862020701566744
1995,1,3.39290726661682,2.44289812088013,0.664957576096058,-0.942318262755871,-6.00439480781555,2.90032348632813,3.01409997940063,1.92370138168335,0.406396871507168,-2.98480130910873,0.0242934721708298,-0.911310494244099,-0.940609163045883,0.729270161300369
1995,2,3.30318008422852,2.97393636703491,2.49587986469269,2.56436550617218,1.91222606658936,2.73625096321106,2.88677285194397,3.32527619361877,3.13764266967773,2.72233412742615,1.88207287073135,2.53030579566956,1.15143746256828,2.0802520405964
1995,3,4.13184398651123,3.55038759231567,2.80473662376404,2.83562230110168,2.43130072593689,4.08350120544434,4.27052429199219,4.23341264724731,3.63645241737366,2.6382225227356,3.00054931640625,2.43740461826324,1.9299273443222,2.95709904340597
1995,4,3.94176891326904,2.58585115432739,1.75071720600128,0.802539210617542,-0.545809680521488,4.33913199424744,2.80375997543335,1.92858449459076,0.727095157206059,-0.76750289529562,-0.723799052536488,-1.03460903584957,-2.33485929489136,2.60950248763406
1995,5,2.9030092048645,3.63596409797668,3.51742658615112,4.03418174743652,4.9649026298523,2.43252150535583,3.1912347984314,3.51632789611816,3.82262098312378,4.73966917037964,3.11151803016663,4.06213757514954,3.64267839431763,2.72791430089601
1995,6,7.07342977523804,7.07965574264526,6.69584320068359,7.47323438644409,7.79820539474487,8.3134956741333,8.15686990737915,8.50039674758911,8.93328437805176,8.46316293716431,9.22749187469482,9.04571807861328,9.21955684661865,5.91652768603443
1995,7,8.0936336517334,6.79728986740112,5.10089721679688,4.90740398406982,5.65134582519531,7.67258741378784,7.2895073890686,6.09900503158569,5.6833302116394,5.39937742233276,5.76475610733032,5.40755653381348,5.58920833587646,6.95861309660962
1995,8,10.7676248550415,10.13477394104,8.81633396148682,8.41152412414551,8.01611419677734,12.0799607849121,11.8825611114502,10.9683208084106,9.94384422302246,8.56668497085571,10.5751083374023,9.32332294464111,9.6871146774292,9.23352134016138
1995,9,2.7257523059845,2.61820176124573,3.29207103729248,4.25331134796143,5.67893547058106,3.32295672416687,3.01361166954041,3.65952512741089,4.42141241073608,5.09967645645142,4.36257095336914,4.75676000595093,4.62796798706055,1.67770241531571
1995,10,-0.555209662914276,-0.614295306205749,-0.434963071942329,-0.0192882853746414,1.39571505784988,-0.530794115066528,-0.610755047798157,-0.768967826366425,-0.436305922567844,0.701214674115181,0.164194591641426,0.430079956352711,1.41610205411911,-0.585702380617342
1995,11,1.92858449459076,1.14569980382919,-0.108160897493362,-1.3294268488884,-3.92235855102539,1.33626319646835,1.3612891459465,0.578282358646393,-1.00408959686756,-2.3587865447998,-1.46835133671761,-2.35744366645813,-3.01239087104797,0.572104072473811
1995,12,2.49233961105347,1.97472990036011,0.978087038695812,-0.124885547161102,-4.48672400951386,1.6211926817894,1.85765733480453,1.79588598012924,0.558872001171112,-1.76805223882198,-0.517121408879757,-0.577183667719364,-1.04364279270172,1.6695217654638
1996,1,0.903985834121704,0.62723554700613,-0.0296648958325386,-0.526277233064175,-2.90923515319824,1.06964535236359,0.981505219936371,0.878593657016754,0.377342362701893,-0.88701702773571,-0.0488311079144478,-0.181773788332939,-0.885918319225311,-0.357041338050859
1996,2,1.72141852378845,1.2887749505043,0.505524016022682,-0.800219739675522,-4.48928765296936,1.13263748884201,1.54977721214294,1.06036745071411,-0.164927056133747,-3.43722146987915,-0.535433079004288,-2.85674173355103,-3.37325273513794,0.801306878277183
1996,3,2.90752607345581,3.00335711479187,2.62845632553101,2.66007444381714,3.15668678283691,2.52346941947937,3.20673867225647,3.38655921936035,2.98309223175049,2.78898857116699,2.63980956077576,2.9612403011322,2.8825001335144,2.11682118413716
1996,4,5.20539581298828,4.98626621246338,4.79497035980225,5.46810718536377,6.12488554000855,5.9411584854126,5.61423425674438,5.7077458190918,6.04699993133545,6.53372398376465,5.89733263015747,6.53897327423096,6.16419460296631,4.28097460537973
1996,5,0.903253364562988,1.13349203824997,1.22895684242249,1.92980528354645,2.74003540992737,0.700238044261932,1.15180369138718,1.52047853469849,2.34255020141602,3.14484528541565,2.73966915130615,3.52279800415039,3.68906791687012,1.61774706240942
1996,6,2.96856496810913,3.06317523002624,3.30049438476563,3.9111273765564,4.79728978157043,3.62766278266907,3.40609166145325,3.91601051330566,4.35683329582214,4.43313191413879,4.41311109542847,4.79887685775757,4.81633396148682,3.29216278516329
1996,7,5.46749677658081,4.85417806625366,4.41701760292053,4.36000729560852,5.29817489624023,6.89238842010498,5.62680826187134,5.20307632446289,4.80705600738525,4.49539154052734,5.13984004974365,3.9788805103302,4.21449062347412,6.08489026684733
1996,8,2.983092212677,2.41445398330688,1.94836110115051,2.41872670650482,3.19599581718445,3.78441061973572,3.1113959312439,2.63053166389465,2.78080936431885,3.41805526733398,2.78264051437378,3.30928400993347,2.44607213973999,3.03881529097021
1996,9,3.09992065429687,3.67344197273254,3.94482085227966,5.14447902679443,6.54983821868896,3.58481350898743,4.10962579727173,4.87944818496704,5.71702369689941,6.64603551864624,5.59226022720337,6.18897632598877,5.71677953720093,2.21744503989022
1996,10,1.43087344884872,0.96600133061409,0.977476643323898,1.61057193279266,3.65183416366577,2.07373493671417,1.53280839443207,1.42623449802399,1.26948666095734,2.71354451179504,0.951352000236511,1.88781053543091,2.06897394657135,1.22357675472837
