time,altitude,latitude,longitude,x_wind,y_wind
UTC,m,degrees_north,degrees_east,m s-1,m s-1
2010-07-16T12:00:00Z,10.0,6.0,68.0,5.7486997,1.033037
2010-07-16T12:00:00Z,10.0,6.0,68.25,5.8171997,0.6738498
2010-07-16T12:00:00Z,10.0,6.0,68.5,5.2181783,1.1403744
2010-07-16T12:00:00Z,10.0,6.0,68.75,5.0836926,0.493236
2010-07-16T12:00:00Z,10.0,6.0,69.0,5.0331798,0.7103687
2010-07-16T12:00:00Z,10.0,6.0,69.25,4.6275787,0.3533747
2010-07-16T12:00:00Z,10.0,6.0,69.5,4.7442575,0.017991219
2010-07-16T12:00:00Z,10.0,6.0,69.75,4.707096,-0.3251784
2010-07-16T12:00:00Z,10.0,6.0,70.0,5.3732986,-0.10260231
2010-07-16T12:00:00Z,10.0,6.0,70.25,5.8494706,0.34649613
2010-07-16T12:00:00Z,10.0,6.0,70.5,5.9807196,0.16165389
2010-07-16T12:00:00Z,10.0,6.0,70.75,5.4985886,0.0782286
2010-07-16T12:00:00Z,10.0,6.0,71.0,5.441531,-0.19817393
2010-07-16T12:00:00Z,10.0,6.0,71.25,5.313296,-0.50347996
2010-07-16T12:00:00Z,10.0,6.0,71.5,5.1769185,-0.4180278
2010-07-16T12:00:00Z,10.0,6.0,71.75,5.7108645,-0.8233613
2010-07-16T12:00:00Z,10.0,6.0,72.0,5.678968,-1.2531937
2010-07-16T12:00:00Z,10.0,6.25,68.0,5.9945297,1.5467403
2010-07-16T12:00:00Z,10.0,6.25,68.25,5.8752084,1.1476258
2010-07-16T12:00:00Z,10.0,6.25,68.5,5.6886353,1.0840331
2010-07-16T12:00:00Z,10.0,6.25,68.75,5.4857907,0.21358252
2010-07-16T12:00:00Z,10.0,6.25,69.0,5.5743823,0.36340928
2010-07-16T12:00:00Z,10.0,6.25,69.25,4.77399,0.21972945
2010-07-16T12:00:00Z,10.0,6.25,69.5,4.819112,0.22602844
2010-07-16T12:00:00Z,10.0,6.25,69.75,5.038915,-0.0971132
2010-07-16T12:00:00Z,10.0,6.25,70.0,5.1490655,-0.056809988
2010-07-16T12:00:00Z,10.0,6.25,70.25,5.786693,0.30808952
2010-07-16T12:00:00Z,10.0,6.25,70.5,5.7384453,-0.026137738
2010-07-16T12:00:00Z,10.0,6.25,70.75,5.842206,-0.32119226
2010-07-16T12:00:00Z,10.0,6.25,71.0,5.5947948,-0.02495428
2010-07-16T12:00:00Z,10.0,6.25,71.25,5.8509808,0.16480957
2010-07-16T12:00:00Z,10.0,6.25,71.5,5.433697,-0.57180023
2010-07-16T12:00:00Z,10.0,6.25,71.75,5.8504114,-1.13757
2010-07-16T12:00:00Z,10.0,6.25,72.0,5.6769643,-1.2098571
2010-07-16T12:00:00Z,10.0,6.5,68.0,6.183704,1.4438411
2010-07-16T12:00:00Z,10.0,6.5,68.25,6.0170302,1.2234254
2010-07-16T12:00:00Z,10.0,6.5,68.5,5.6963854,0.6578271
2010-07-16T12:00:00Z,10.0,6.5,68.75,5.6268473,0.38549268
2010-07-16T12:00:00Z,10.0,6.5,69.0,5.762362,0.465089
2010-07-16T12:00:00Z,10.0,6.5,69.25,5.356674,-0.085360266
2010-07-16T12:00:00Z,10.0,6.5,69.5,5.184271,0.068587415
2010-07-16T12:00:00Z,10.0,6.5,69.75,5.409966,-0.185404
2010-07-16T12:00:00Z,10.0,6.5,70.0,5.8491073,-0.323967
2010-07-16T12:00:00Z,10.0,6.5,70.25,5.7941847,0.21895654
2010-07-16T12:00:00Z,10.0,6.5,70.5,5.9986367,-0.07464419
2010-07-16T12:00:00Z,10.0,6.5,70.75,5.539819,0.043283667
2010-07-16T12:00:00Z,10.0,6.5,71.0,5.68364,-0.056120683
2010-07-16T12:00:00Z,10.0,6.5,71.25,5.621684,-0.19897237
2010-07-16T12:00:00Z,10.0,6.5,71.5,5.4472566,-0.65259874
2010-07-16T12:00:00Z,10.0,6.5,71.75,5.898297,-1.0010189
2010-07-16T12:00:00Z,10.0,6.5,72.0,6.123083,-0.56775343
2010-07-16T12:00:00Z,10.0,6.75,68.0,5.8016825,1.6376826
2010-07-16T12:00:00Z,10.0,6.75,68.25,6.0011816,1.4344594
2010-07-16T12:00:00Z,10.0,6.75,68.5,5.825551,1.1185311
2010-07-16T12:00:00Z,10.0,6.75,68.75,5.893767,0.9499831
2010-07-16T12:00:00Z,10.0,6.75,69.0,6.0650277,0.32620037
2010-07-16T12:00:00Z,10.0,6.75,69.25,5.8323603,-0.09484651
2010-07-16T12:00:00Z,10.0,6.75,69.5,5.6930647,0.19554795
2010-07-16T12:00:00Z,10.0,6.75,69.75,5.5649066,-0.2365288
2010-07-16T12:00:00Z,10.0,6.75,70.0,5.9344006,-0.35398647
2010-07-16T12:00:00Z,10.0,6.75,70.25,6.0232754,-0.20883666
2010-07-16T12:00:00Z,10.0,6.75,70.5,5.958921,-0.14812209
2010-07-16T12:00:00Z,10.0,6.75,70.75,5.8476205,-0.21434559
2010-07-16T12:00:00Z,10.0,6.75,71.0,5.7769775,-0.09447195
2010-07-16T12:00:00Z,10.0,6.75,71.25,5.59901,0.03365388
2010-07-16T12:00:00Z,10.0,6.75,71.5,6.048819,-0.5379388
2010-07-16T12:00:00Z,10.0,6.75,71.75,6.0923376,-0.97858983
2010-07-16T12:00:00Z,10.0,6.75,72.0,5.8459167,-0.6053015
2010-07-16T12:00:00Z,10.0,7.0,68.0,6.031147,1.4884691
2010-07-16T12:00:00Z,10.0,7.0,68.25,6.295329,1.602463
2010-07-16T12:00:00Z,10.0,7.0,68.5,6.0790367,1.3463062
2010-07-16T12:00:00Z,10.0,7.0,68.75,6.0654836,0.7774844
2010-07-16T12:00:00Z,10.0,7.0,69.0,5.8463516,0.22307907
2010-07-16T12:00:00Z,10.0,7.0,69.25,5.884386,0.13908006
2010-07-16T12:00:00Z,10.0,7.0,69.5,5.810773,0.2484107
2010-07-16T12:00:00Z,10.0,7.0,69.75,6.0298543,0.014377887
2010-07-16T12:00:00Z,10.0,7.0,70.0,6.0911307,-0.05061477
2010-07-16T12:00:00Z,10.0,7.0,70.25,5.903501,0.08512517
2010-07-16T12:00:00Z,10.0,7.0,70.5,6.2719774,0.08609458
2010-07-16T12:00:00Z,10.0,7.0,70.75,6.004861,-0.16661477
2010-07-16T12:00:00Z,10.0,7.0,71.0,5.952227,-0.4490242
2010-07-16T12:00:00Z,10.0,7.0,71.25,5.980146,-0.4068026
2010-07-16T12:00:00Z,10.0,7.0,71.5,6.5288324,-0.71806985
2010-07-16T12:00:00Z,10.0,7.0,71.75,6.3953714,-0.77782494
2010-07-16T12:00:00Z,10.0,7.0,72.0,6.244588,-0.5696448
2010-07-16T12:00:00Z,10.0,7.25,68.0,6.604452,1.2686113
2010-07-16T12:00:00Z,10.0,7.25,68.25,6.56496,1.5104885
2010-07-16T12:00:00Z,10.0,7.25,68.5,6.5712643,0.8783578
2010-07-16T12:00:00Z,10.0,7.25,68.75,6.543671,0.6717537
2010-07-16T12:00:00Z,10.0,7.25,69.0,6.139847,0.17430766
2010-07-16T12:00:00Z,10.0,7.25,69.25,6.053408,0.22449695
2010-07-16T12:00:00Z,10.0,7.25,69.5,5.787263,0.22536658
2010-07-16T12:00:00Z,10.0,7.25,69.75,5.69736,0.16322172
2010-07-16T12:00:00Z,10.0,7.25,70.0,5.929084,0.053304702
2010-07-16T12:00:00Z,10.0,7.25,70.25,5.906939,-0.29589653
2010-07-16T12:00:00Z,10.0,7.25,70.5,6.122296,0.061343186
2010-07-16T12:00:00Z,10.0,7.25,70.75,6.112188,-0.087888
2010-07-16T12:00:00Z,10.0,7.25,71.0,6.327018,-0.53369915
2010-07-16T12:00:00Z,10.0,7.25,71.25,6.3001013,-0.7559203
2010-07-16T12:00:00Z,10.0,7.25,71.5,6.818477,-0.7137838
2010-07-16T12:00:00Z,10.0,7.25,71.75,6.8572054,-0.6862115
2010-07-16T12:00:00Z,10.0,7.25,72.0,6.6116138,-0.2632943
2010-07-16T12:00:00Z,10.0,7.5,68.0,6.4498687,1.0279157
2010-07-16T12:00:00Z,10.0,7.5,68.25,6.8863015,0.72476876
2010-07-16T12:00:00Z,10.0,7.5,68.5,7.2174287,0.52840436
2010-07-16T12:00:00Z,10.0,7.5,68.75,7.4786916,0.45470047
2010-07-16T12:00:00Z,10.0,7.5,69.0,7.0161138,0.25131136
2010-07-16T12:00:00Z,10.0,7.5,69.25,6.1751475,0.31251985
2010-07-16T12:00:00Z,10.0,7.5,69.5,5.7312646,0.1694014
2010-07-16T12:00:00Z,10.0,7.5,69.75,6.038771,0.14634971
2010-07-16T12:00:00Z,10.0,7.5,70.0,5.805367,-0.045016322
2010-07-16T12:00:00Z,10.0,7.5,70.25,6.0756774,-0.7078181
2010-07-16T12:00:00Z,10.0,7.5,70.5,6.3291655,-0.05929666
2010-07-16T12:00:00Z,10.0,7.5,70.75,6.3913445,-0.014123647
2010-07-16T12:00:00Z,10.0,7.5,71.0,6.282999,-0.31506348
2010-07-16T12:00:00Z,10.0,7.5,71.25,6.4677,-0.28254178
2010-07-16T12:00:00Z,10.0,7.5,71.5,6.612451,-0.24942333
2010-07-16T12:00:00Z,10.0,7.5,71.75,6.75336,-0.3946403
2010-07-16T12:00:00Z,10.0,7.5,72.0,7.0767417,-0.24222018
2010-07-16T12:00:00Z,10.0,7.75,68.0,6.6677547,1.058677
2010-07-16T12:00:00Z,10.0,7.75,68.25,7.00243,1.4874629
2010-07-16T12:00:00Z,10.0,7.75,68.5,7.289354,1.5079918
2010-07-16T12:00:00Z,10.0,7.75,68.75,7.1296167,0.8536423
2010-07-16T12:00:00Z,10.0,7.75,69.0,6.817833,0.47889912
2010-07-16T12:00:00Z,10.0,7.75,69.25,6.3696404,0.040107746
2010-07-16T12:00:00Z,10.0,7.75,69.5,6.0063086,0.28937885
2010-07-16T12:00:00Z,10.0,7.75,69.75,6.0136647,0.08597758
2010-07-16T12:00:00Z,10.0,7.75,70.0,6.564109,-0.4646489
2010-07-16T12:00:00Z,10.0,7.75,70.25,6.4443874,-0.23977637
2010-07-16T12:00:00Z,10.0,7.75,70.5,6.5891404,0.26574352
2010-07-16T12:00:00Z,10.0,7.75,70.75,6.2952223,0.16624758
