time,latitude,longitude,uwnd,vwnd,wspd,upstr,vpstr,nobs
UTC,degrees_north,degrees_east,m/s,m/s,m/s,m2/s2,m2/s2,count
2010-08-01T00:00:00Z,6.625,71.625,6.0046997,-2.6643472,6.8771753,43.490204,-19.715559,63.0
2010-08-01T00:00:00Z,6.625,71.875,5.952817,-2.829152,6.900065,43.215527,-20.875298,64.0
2010-08-01T00:00:00Z,6.625,72.125,6.0108037,-2.7879508,6.9366884,43.764877,-20.600622,66.0
2010-08-01T00:00:00Z,6.875,68.125,6.206128,-0.44863576,6.546421,42.727215,-2.7467496,70.0
2010-08-01T00:00:00Z,6.875,68.375,6.1435633,-0.6851614,6.5132313,42.147346,-4.394799,71.0
2010-08-01T00:00:00Z,6.875,68.625,6.152719,-0.87133,6.5452766,42.45254,-5.768174,70.0
2010-08-01T00:00:00Z,6.875,68.875,6.146615,-1.0239272,6.565877,42.51358,-6.897393,70.0
2010-08-01T00:00:00Z,6.875,69.125,6.2244396,-1.141427,6.6528573,43.490204,-7.7824574,73.0
2010-08-01T00:00:00Z,6.875,69.375,6.221388,-1.3230177,6.6860476,43.673317,-9.033754,70.0
2010-08-01T00:00:00Z,6.875,69.625,6.262589,-1.4634072,6.7432714,44.19215,-10.193493,72.0
2010-08-01T00:00:00Z,6.875,69.875,6.274797,-1.5931147,6.7890506,44.497345,-11.2311535,71.0
2010-08-01T00:00:00Z,6.875,70.125,6.3526216,-1.6617835,6.886331,45.65708,-11.902581,70.0
2010-08-01T00:00:00Z,6.875,70.375,6.2503815,-1.85253,6.8153734,44.68046,-13.336995,72.0
2010-08-01T00:00:00Z,6.875,70.625,6.31905,-2.0936337,6.948133,46.145393,-15.320759,75.0
2010-08-01T00:00:00Z,6.875,70.875,6.218336,-2.2538607,6.9252434,45.04669,-16.511017,72.0
2010-08-01T00:00:00Z,6.875,71.125,6.248855,-2.4339254,7.0133686,46.145393,-17.94543,72.0
2010-08-01T00:00:00Z,6.875,71.375,6.265641,-2.4751265,7.047703,46.572666,-18.433743,69.0
2010-08-01T00:00:00Z,6.875,71.625,6.207654,-2.5956783,7.0545697,46.26747,-19.410364,65.0
2010-08-01T00:00:00Z,6.875,71.875,6.171031,-2.8276262,7.107216,46.29799,-21.24153,64.0
2010-08-01T00:00:00Z,6.875,72.125,6.138985,-2.9237623,7.1220937,46.023315,-22.157114,63.0
2010-08-01T00:00:00Z,7.125,68.125,6.2961607,-0.42269424,6.629968,44.009033,-2.5331135,69.0
2010-08-01T00:00:00Z,7.125,68.375,6.2854786,-0.55240184,6.6311126,43.795395,-3.5097356,70.0
2010-08-01T00:00:00Z,7.125,68.625,6.390771,-0.7156809,6.732971,45.016174,-4.852591,74.0
2010-08-01T00:00:00Z,7.125,68.875,6.315998,-0.88353777,6.704359,44.405785,-5.9512906,74.0
2010-08-01T00:00:00Z,7.125,69.125,6.384667,-1.0590246,6.794773,45.38241,-7.233107,73.0
2010-08-01T00:00:00Z,7.125,69.375,6.3510957,-1.2757126,6.793628,45.19929,-8.820118,71.0
2010-08-01T00:00:00Z,7.125,69.625,6.398401,-1.4374657,6.862297,45.901237,-10.101934,72.0
2010-08-01T00:00:00Z,7.125,69.875,6.4655433,-1.5702252,6.955,47.122017,-11.139596,71.0
2010-08-01T00:00:00Z,7.125,70.125,6.325154,-1.8006469,6.8783197,45.504486,-12.848684,68.0
2010-08-01T00:00:00Z,7.125,70.375,6.213758,-1.9166209,6.8176627,44.436306,-13.794786,66.0
2010-08-01T00:00:00Z,7.125,70.625,6.2320695,-2.06464,6.869164,44.77202,-14.954526,69.0
2010-08-01T00:00:00Z,7.125,70.875,6.2458034,-2.2172372,6.937833,45.504486,-16.205822,68.0
2010-08-01T00:00:00Z,7.125,71.125,6.343466,-2.3103216,7.0534253,47.030457,-17.090887,69.0
2010-08-01T00:00:00Z,7.125,71.375,6.369407,-2.4797046,7.1472726,47.97656,-18.677896,66.0
2010-08-01T00:00:00Z,7.125,71.625,6.3587255,-2.612464,7.1884737,48.220715,-19.868155,64.0
