time,altitude,latitude,longitude,taux,tauy,curl,modStress,upwelling
UTC,m,degrees_north,degrees_east,Pa,Pa,Pa m-1,Pa,m s-1
2010-07-16T12:00:00Z,0.0,6.0,68.0,0.05903521,0.011494198,-2.537879E-7,0.06884648,-1.624631E-5
2010-07-16T12:00:00Z,0.0,6.0,68.25,0.06368617,0.008228019,-7.091156E-8,0.07352467,-4.5394268E-6
2010-07-16T12:00:00Z,0.0,6.0,68.5,0.049057774,0.011612049,-9.628138E-8,0.05737929,-6.163484E-6
2010-07-16T12:00:00Z,0.0,6.0,68.75,0.047795616,0.007185435,-2.2954228E-7,0.05918034,-1.4694217E-5
2010-07-16T12:00:00Z,0.0,6.0,69.0,0.047952827,0.008772813,-2.0521094E-7,0.059283417,-1.3136651E-5
2010-07-16T12:00:00Z,0.0,6.0,69.25,0.044839237,0.0048093693,-1.16261845E-7,0.057910252,-7.4425375E-6
2010-07-16T12:00:00Z,0.0,6.0,69.5,0.044927545,4.2257132E-4,-2.2845016E-7,0.055225708,-1.4624305E-5
2010-07-16T12:00:00Z,0.0,6.0,69.75,0.042338707,-0.003351204,-1.8161835E-7,0.056282494,-1.16263745E-5
2010-07-16T12:00:00Z,0.0,6.0,70.0,0.05232094,5.9964176E-4,-6.616342E-8,0.06296578,-4.235459E-6
2010-07-16T12:00:00Z,0.0,6.0,70.25,0.058049362,0.0064821574,-7.9629196E-8,0.06589062,-5.097461E-6
2010-07-16T12:00:00Z,0.0,6.0,70.5,0.061802987,0.004795445,6.996379E-9,0.070833355,4.478749E-7
2010-07-16T12:00:00Z,0.0,6.0,70.75,0.054294873,9.1977045E-4,6.190921E-8,0.061834153,3.963115E-6
2010-07-16T12:00:00Z,0.0,6.0,71.0,0.053623453,-0.0010146719,-6.787482E-8,0.060712937,-4.34503E-6
2010-07-16T12:00:00Z,0.0,6.0,71.25,0.050873704,-0.003776299,-1.12574305E-7,0.05840572,-7.2064763E-6
2010-07-16T12:00:00Z,0.0,6.0,71.5,0.048055954,-0.004151603,-1.4038623E-7,0.055955954,-8.986871E-6
2010-07-16T12:00:00Z,0.0,6.0,71.75,0.06251702,-0.010263055,-2.164754E-7,0.069018625,-1.3857747E-5
2010-07-16T12:00:00Z,0.0,6.0,72.0,0.063511424,-0.016802765,-2.9939963E-7,0.07110953,-1.9166167E-5
2010-07-16T12:00:00Z,0.0,6.25,68.0,0.063814685,0.018016662,-2.7394358E-7,0.072339825,-1.6837757E-5
2010-07-16T12:00:00Z,0.0,6.25,68.25,0.0625465,0.012690823,-2.2070294E-7,0.069997855,-1.3565361E-5
2010-07-16T12:00:00Z,0.0,6.25,68.5,0.05553591,0.011482966,-3.3909166E-7,0.06261884,-2.0842033E-5
2010-07-16T12:00:00Z,0.0,6.25,68.75,0.05162341,0.004099009,-3.433228E-7,0.06073983,-2.1102083E-5
2010-07-16T12:00:00Z,0.0,6.25,69.0,0.056258343,0.0052181003,-2.8471624E-7,0.06586414,-1.749989E-5
2010-07-16T12:00:00Z,0.0,6.25,69.25,0.049177114,0.004331915,-1.4701239E-7,0.06472562,-9.036021E-6
2010-07-16T12:00:00Z,0.0,6.25,69.5,0.04579044,0.004237869,-2.8152115E-7,0.060302496,-1.7303513E-5
2010-07-16T12:00:00Z,0.0,6.25,69.75,0.046818163,2.6889882E-4,-1.9778943E-7,0.058877822,-1.2156988E-5
2010-07-16T12:00:00Z,0.0,6.25,70.0,0.047878973,4.957044E-4,-1.1402846E-7,0.059613712,-7.0086735E-6
2010-07-16T12:00:00Z,0.0,6.25,70.25,0.056673687,0.004399207,-4.157199E-8,0.06534339,-2.5551944E-6
2010-07-16T12:00:00Z,0.0,6.25,70.5,0.055565923,-3.3582485E-4,-9.018291E-8,0.0610457,-5.5430282E-6
2010-07-16T12:00:00Z,0.0,6.25,70.75,0.058009546,-0.002480986,-3.587105E-8,0.06306836,-2.2047736E-6
2010-07-16T12:00:00Z,0.0,6.25,71.0,0.054939087,5.242565E-4,-2.3731095E-9,0.06325218,-1.4585848E-7
2010-07-16T12:00:00Z,0.0,6.25,71.25,0.058362372,0.002454958,-1.8072258E-7,0.06548117,-1.1107968E-5
2010-07-16T12:00:00Z,0.0,6.25,71.5,0.05287174,-0.0070694825,-2.3680713E-7,0.061127134,-1.4555188E-5
2010-07-16T12:00:00Z,0.0,6.25,71.75,0.06525029,-0.012852992,-1.3932487E-7,0.07273628,-8.563508E-6
2010-07-16T12:00:00Z,0.0,6.25,72.0,0.06231434,-0.014124938,-9.721549E-8,0.06959364,-5.975288E-6
2010-07-16T12:00:00Z,0.0,6.5,68.0,0.06827011,0.016767956,-1.5065915E-7,0.07635604,-8.905435E-6
2010-07-16T12:00:00Z,0.0,6.5,68.25,0.06483483,0.012984246,-5.2108522E-8,0.07157622,-3.080122E-6
2010-07-16T12:00:00Z,0.0,6.5,68.5,0.058022015,0.0077363118,-1.8249216E-7,0.06592272,-1.0787081E-5
2010-07-16T12:00:00Z,0.0,6.5,68.75,0.055805393,0.0054258523,-3.114862E-7,0.06590289,-1.8411907E-5
2010-07-16T12:00:00Z,0.0,6.5,69.0,0.060780313,0.006136183,-1.5496873E-7,0.07053148,-9.160184E-6
2010-07-16T12:00:00Z,0.0,6.5,69.25,0.053976092,1.442797E-4,-2.0183421E-7,0.06593609,-1.1930385E-5
2010-07-16T12:00:00Z,0.0,6.5,69.5,0.051214345,0.0038550745,-2.7955724E-7,0.063573055,-1.6524595E-5
2010-07-16T12:00:00Z,0.0,6.5,69.75,0.0541654,5.7497306E-4,-2.1503162E-7,0.06453461,-1.2710496E-5
2010-07-16T12:00:00Z,0.0,6.5,70.0,0.05844324,-0.002645592,-1.3793199E-7,0.06720572,-8.15314E-6
2010-07-16T12:00:00Z,0.0,6.5,70.25,0.056782715,0.002400516,-1.1589551E-7,0.0642246,-6.850577E-6
2010-07-16T12:00:00Z,0.0,6.5,70.5,0.06067892,4.5247347E-4,-4.559688E-8,0.06690793,-2.6952227E-6
2010-07-16T12:00:00Z,0.0,6.5,70.75,0.05293012,3.9242598E-4,-8.294685E-8,0.059163198,-4.9029763E-6
2010-07-16T12:00:00Z,0.0,6.5,71.0,0.056213576,-3.7718884E-4,5.6206115E-8,0.06418582,3.3223293E-6
2010-07-16T12:00:00Z,0.0,6.5,71.25,0.056895595,-7.0915924E-4,-1.45262415E-8,0.06881944,-8.5864525E-7
2010-07-16T12:00:00Z,0.0,6.5,71.5,0.05354033,-0.007859663,-2.4493377E-7,0.06272211,-1.4478017E-5
2010-07-16T12:00:00Z,0.0,6.5,71.75,0.06459347,-0.010489924,-3.9068933E-8,0.0701319,-2.30936E-6
2010-07-16T12:00:00Z,0.0,6.5,72.0,0.0699086,-0.0063754166,-7.988509E-9,0.074823,-4.7220678E-7
2010-07-16T12:00:00Z,0.0,6.75,68.0,0.06067257,0.017933507,-4.4605372E-8,0.06834336,-2.539385E-6
2010-07-16T12:00:00Z,0.0,6.75,68.25,0.0619904,0.015523063,-8.744586E-8,0.06898494,-4.9783016E-6
2010-07-16T12:00:00Z,0.0,6.75,68.5,0.058752675,0.011516565,-8.742735E-8,0.06604134,-4.977257E-6
2010-07-16T12:00:00Z,0.0,6.75,68.75,0.05926047,0.009968613,-2.6386508E-7,0.06754054,-1.5021883E-5
2010-07-16T12:00:00Z,0.0,6.75,69.0,0.06253772,0.0046011573,-2.0955937E-7,0.07098747,-1.1930282E-5
2010-07-16T12:00:00Z,0.0,6.75,69.25,0.059515666,4.7920432E-4,-2.8291302E-7,0.06884454,-1.6106294E-5
2010-07-16T12:00:00Z,0.0,6.75,69.5,0.058072265,0.003233305,-3.9783401E-7,0.06792397,-2.2648754E-5
2010-07-16T12:00:00Z,0.0,6.75,69.75,0.056431707,-6.728996E-4,-2.4829458E-7,0.06715342,-1.4135459E-5
2010-07-16T12:00:00Z,0.0,6.75,70.0,0.061071653,-0.0035990912,-1.568252E-7,0.07136838,-8.928083E-6
2010-07-16T12:00:00Z,0.0,6.75,70.25,0.062609404,-0.0013439239,-1.9272181E-7,0.07051215,-1.0971686E-5
2010-07-16T12:00:00Z,0.0,6.75,70.5,0.06151434,-4.885489E-4,-2.1265775E-7,0.067957535,-1.2106654E-5
2010-07-16T12:00:00Z,0.0,6.75,70.75,0.057357363,-0.0012752532,-9.0785015E-8,0.06315875,-5.1684046E-6
2010-07-16T12:00:00Z,0.0,6.75,71.0,0.055581927,-7.726978E-4,-3.767124E-8,0.060781974,-2.1446308E-6
2010-07-16T12:00:00Z,0.0,6.75,71.25,0.05447995,0.0015447679,-3.9023693E-8,0.062017,-2.2216213E-6
2010-07-16T12:00:00Z,0.0,6.75,71.5,0.060819745,-0.0061385585,-2.0886864E-7,0.06636421,-1.1890947E-5
2010-07-16T12:00:00Z,0.0,6.75,71.75,0.06974346,-0.009458627,-1.6232009E-7,0.076089054,-9.240901E-6
2010-07-16T12:00:00Z,0.0,6.75,72.0,0.06722476,-0.0068629747,-2.2970929E-7,0.07477259,-1.3077382E-5
2010-07-16T12:00:00Z,0.0,7.0,68.0,0.062713094,0.016632352,-1.4094562E-7,0.069390036,-7.738855E-6
2010-07-16T12:00:00Z,0.0,7.0,68.25,0.06753661,0.0181755,-2.905541E-7,0.075517334,-1.5953316E-5
2010-07-16T12:00:00Z,0.0,7.0,68.5,0.062409777,0.014643972,-2.772973E-7,0.0705294,-1.5225449E-5
2010-07-16T12:00:00Z,0.0,7.0,68.75,0.0614643,0.00870219,-2.4545596E-7,0.06887016,-1.3477146E-5
2010-07-16T12:00:00Z,0.0,7.0,69.0,0.059488043,0.0023075964,-2.8299525E-7,0.06779651,-1.5538284E-5
2010-07-16T12:00:00Z,0.0,7.0,69.25,0.061419718,0.002236698,-1.5194688E-7,0.06971072,-8.342874E-6
2010-07-16T12:00:00Z,0.0,7.0,69.5,0.062734984,0.002871784,-1.5352816E-7,0.072046466,-8.429704E-6
2010-07-16T12:00:00Z,0.0,7.0,69.75,0.06144849,9.3557255E-4,-1.5531128E-7,0.06901611,-8.527603E-6
2010-07-16T12:00:00Z,0.0,7.0,70.0,0.064349465,-3.5948158E-4,-6.9932874E-8,0.07349293,-3.839772E-6
2010-07-16T12:00:00Z,0.0,7.0,70.25,0.06256774,0.0023393582,-1.608302E-7,0.06906726,-8.830633E-6
2010-07-16T12:00:00Z,0.0,7.0,70.5,0.07009678,0.0018954675,-1.7874903E-7,0.07691031,-9.814492E-6
2010-07-16T12:00:00Z,0.0,7.0,70.75,0.05966519,-8.048836E-4,-1.1289486E-7,0.065201476,-6.198672E-6
2010-07-16T12:00:00Z,0.0,7.0,71.0,0.058944754,-0.003061237,-2.7199326E-7,0.06425573,-1.4934205E-5
2010-07-16T12:00:00Z,0.0,7.0,71.25,0.060246307,-0.0032000819,-2.3348838E-7,0.066485055,-1.28200345E-5
2010-07-16T12:00:00Z,0.0,7.0,71.5,0.07824325,-0.006861132,-2.002333E-7,0.08393993,-1.099413E-5
2010-07-16T12:00:00Z,0.0,7.0,71.75,0.076497875,-0.0066920584,-2.9094045E-7,0.082820185,-1.5974538E-5
2010-07-16T12:00:00Z,0.0,7.0,72.0,0.07590821,-0.0041982443,-2.7880054E-7,0.08377492,-1.5307953E-5
2010-07-16T12:00:00Z,0.0,7.25,68.0,0.07266918,0.015531659,-1.1156312E-7,0.07965035,-5.9153926E-6
2010-07-16T12:00:00Z,0.0,7.25,68.25,0.073852815,0.0173849,-5.3728974E-7,0.081416935,-2.84886E-5
2010-07-16T12:00:00Z,0.0,7.25,68.5,0.07593261,0.008233344,-4.693717E-7,0.08338943,-2.4887424E-5
