time,LEV,latitude,longitude,u,v
UTC,millibar,degrees_north,degrees_east,,
2010-01-01T00:00:00Z,1000.0,10.0,69.5,-2.4029608,-4.096197
2010-01-01T00:00:00Z,1000.0,10.0,69.75,-2.3101873,-4.0415096
2010-01-01T00:00:00Z,1000.0,10.0,70.0,-2.2232733,-3.9511776
2010-01-01T00:00:00Z,1000.0,10.0,70.25,-2.1114569,-3.8515682
2010-01-01T00:00:00Z,1000.0,10.0,70.5,-2.0177069,-3.7778378
2010-01-01T00:00:00Z,1000.0,10.0,70.75,-1.9425116,-3.6503963
2010-01-01T00:00:00Z,1000.0,10.0,71.0,-1.8326483,-3.4921932
2010-01-01T00:00:00Z,1000.0,10.0,71.25,-1.7369452,-3.344244
2010-01-01T00:00:00Z,1000.0,10.0,71.5,-1.5924139,-3.213873
2010-01-01T00:00:00Z,1000.0,10.0,71.75,-1.4635077,-3.0737362
2010-01-01T00:00:00Z,1000.0,10.0,72.0,-1.3375311,-2.8862362
2010-01-01T00:00:00Z,1000.0,10.25,68.0,-2.816535,-4.227545
2010-01-01T00:00:00Z,1000.0,10.25,68.25,-2.7638006,-4.226568
2010-01-01T00:00:00Z,1000.0,10.25,68.5,-2.6959295,-4.2509823
2010-01-01T00:00:00Z,1000.0,10.25,68.75,-2.606574,-4.27149
2010-01-01T00:00:00Z,1000.0,10.25,69.0,-2.498664,-4.2724667
2010-01-01T00:00:00Z,1000.0,10.25,69.25,-2.4054022,-4.229986
2010-01-01T00:00:00Z,1000.0,10.25,69.5,-2.3516912,-4.1938534
2010-01-01T00:00:00Z,1000.0,10.25,69.75,-2.2618475,-4.1386776
2010-01-01T00:00:00Z,1000.0,10.25,70.0,-2.1817694,-4.0517635
2010-01-01T00:00:00Z,1000.0,10.25,70.25,-2.0763006,-3.9736385
2010-01-01T00:00:00Z,1000.0,10.25,70.5,-1.9796209,-3.8852596
2010-01-01T00:00:00Z,1000.0,10.25,70.75,-1.8971014,-3.772955
2010-01-01T00:00:00Z,1000.0,10.25,71.0,-1.7833319,-3.6235409
2010-01-01T00:00:00Z,1000.0,10.25,71.25,-1.6842108,-3.463873
2010-01-01T00:00:00Z,1000.0,10.25,71.5,-1.5221014,-3.3359432
2010-01-01T00:00:00Z,1000.0,10.25,71.75,-1.3931952,-3.1831112
2010-01-01T00:00:00Z,1000.0,10.25,72.0,-1.2657537,-2.9897518
2010-01-01T00:00:00Z,1000.0,10.5,68.0,-2.7769842,-4.3071346
2010-01-01T00:00:00Z,1000.0,10.5,68.25,-2.7301092,-4.2934628
2010-01-01T00:00:00Z,1000.0,10.5,68.5,-2.6597967,-4.3120174
2010-01-01T00:00:00Z,1000.0,10.5,68.75,-2.563117,-4.338873
2010-01-01T00:00:00Z,1000.0,10.5,69.0,-2.4644842,-4.349127
2010-01-01T00:00:00Z,1000.0,10.5,69.25,-2.3629217,-4.3125057
2010-01-01T00:00:00Z,1000.0,10.5,69.5,-2.304328,-4.2841854
2010-01-01T00:00:00Z,1000.0,10.5,69.75,-2.2198553,-4.2353573
2010-01-01T00:00:00Z,1000.0,10.5,70.0,-2.1368475,-4.1591854
2010-01-01T00:00:00Z,1000.0,10.5,70.25,-2.0382147,-4.082037
2010-01-01T00:00:00Z,1000.0,10.5,70.5,-1.9332342,-3.9829159
2010-01-01T00:00:00Z,1000.0,10.5,70.75,-1.8433905,-3.887701
2010-01-01T00:00:00Z,1000.0,10.5,71.0,-1.7330389,-3.7373104
2010-01-01T00:00:00Z,1000.0,10.5,71.25,-1.6217108,-3.58399
2010-01-01T00:00:00Z,1000.0,10.5,71.5,-1.4669256,-3.4682674
2010-01-01T00:00:00Z,1000.0,10.5,71.75,-1.3346014,-3.2978573
2010-01-01T00:00:00Z,1000.0,10.5,72.0,-1.2013006,-3.1118221
2010-01-01T00:00:00Z,1000.0,10.75,68.0,-2.7476873,-4.385748
2010-01-01T00:00:00Z,1000.0,10.75,68.25,-2.6900702,-4.3676815
2010-01-01T00:00:00Z,1000.0,10.75,68.5,-2.6090155,-4.386236
2010-01-01T00:00:00Z,1000.0,10.75,68.75,-2.514289,-4.4126034
2010-01-01T00:00:00Z,1000.0,10.75,69.0,-2.4185858,-4.4228573
2010-01-01T00:00:00Z,1000.0,10.75,69.25,-2.3175116,-4.399908
2010-01-01T00:00:00Z,1000.0,10.75,69.5,-2.2559881,-4.367193
2010-01-01T00:00:00Z,1000.0,10.75,69.75,-2.1749334,-4.325201
2010-01-01T00:00:00Z,1000.0,10.75,70.0,-2.0870428,-4.2583065
2010-01-01T00:00:00Z,1000.0,10.75,70.25,-1.9908514,-4.1821346
