time,latitude,longitude,uwnd,vwnd,wspd,upstr,vpstr,nobs
UTC,degrees_north,degrees_east,m/s,m/s,m/s,m2/s2,m2/s2,count
2010-01-01T00:00:00Z,8.875,71.625,-2.0768478,-2.6948667,3.9450202,-8.911676,-13.336995,87.0
2010-01-01T00:00:00Z,9.125,69.625,-2.5834706,-3.5356772,4.8297024,-13.001282,-19.471403,79.0
2010-01-01T00:00:00Z,9.125,69.875,-2.5727887,-3.4563265,4.7679005,-12.726606,-18.799974,82.0
2010-01-01T00:00:00Z,9.125,70.125,-2.4797046,-3.3510344,4.6202626,-11.872062,-17.792833,84.0
2010-01-01T00:00:00Z,9.125,70.375,-2.3332112,-3.3723981,4.549305,-10.864921,-17.579197,88.0
2010-01-01T00:00:00Z,9.125,70.625,-2.3042178,-3.212171,4.4451575,-10.498688,-16.602575,86.0
2010-01-01T00:00:00Z,9.125,70.875,-2.2584386,-3.1084049,4.347877,-10.132454,-15.931148,87.0
2010-01-01T00:00:00Z,9.125,71.125,-2.1439908,-3.0733075,4.2517405,-9.461026,-15.717511,84.0
2010-01-01T00:00:00Z,9.125,71.375,-2.070744,-2.9634376,4.112114,-9.033754,-14.832448,85.0
2010-01-01T00:00:00Z,9.125,71.625,-1.9883416,-2.8261,3.9770656,-8.637002,-13.886345,88.0
2010-01-01T00:00:00Z,9.375,69.625,-2.5148017,-3.5661967,4.783923,-12.604528,-19.624,79.0
2010-01-01T00:00:00Z,9.375,69.875,-2.4079838,-3.5112615,4.6866426,-11.719465,-19.07465,78.0
2010-01-01T00:00:00Z,9.375,70.125,-2.3835683,-3.4441187,4.606529,-11.383751,-18.372704,80.0
2010-01-01T00:00:00Z,9.375,70.375,-2.2660685,-3.438015,4.5332823,-10.529207,-18.03699,83.0
2010-01-01T00:00:00Z,9.375,70.625,-2.2675943,-3.322041,4.470336,-10.34609,-17.274004,85.0
2010-01-01T00:00:00Z,9.375,70.875,-2.1714582,-3.2320087,4.357033,-9.674663,-16.663614,82.0
2010-01-01T00:00:00Z,9.375,71.125,-2.06464,-3.1206126,4.2036724,-9.033754,-15.748031,82.0
2010-01-01T00:00:00Z,9.375,71.375,-1.9974973,-3.0153208,4.092658,-8.6675205,-15.015565,84.0
2010-01-01T00:00:00Z,9.375,71.625,-1.9486662,-2.9054506,3.994233,-8.453885,-14.374657,87.0
2010-01-01T00:00:00Z,9.625,69.625,-2.4903862,-3.6653848,4.8377137,-12.604528,-20.478544,80.0
2010-01-01T00:00:00Z,9.625,69.875,-2.4644449,-3.6821704,4.814824,-12.299335,-20.478544,79.0
2010-01-01T00:00:00Z,9.625,70.125,-2.3744125,-3.6211317,4.704954,-11.505829,-19.715559,81.0
2010-01-01T00:00:00Z,9.625,70.375,-2.2538607,-3.544833,4.5836396,-10.590245,-18.891533,81.0
2010-01-01T00:00:00Z,9.625,70.625,-2.2141855,-3.4120734,4.4623246,-10.101934,-17.853872,80.0
