time,altitude,latitude,longitude,x_wind,y_wind
UTC,m,degrees_north,degrees_east,m s-1,m s-1
2020-09-28T12:00:00Z,10.0,7.0,70.0,-0.44717124,-4.2353544
2020-09-28T12:00:00Z,10.0,7.0,70.25,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,70.5,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,70.75,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,71.0,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,71.25,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,71.5,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,71.75,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,72.0,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,72.25,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,72.5,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.0,72.75,2.8390975,-2.6497607
2020-09-28T12:00:00Z,10.0,7.0,73.0,2.9453282,-3.2681713
2020-09-28T12:00:00Z,10.0,7.0,73.25,3.41529,-2.327083
2020-09-28T12:00:00Z,10.0,7.0,73.5,3.7899427,-1.383505
2020-09-28T12:00:00Z,10.0,7.0,73.75,4.2207184,-1.7491752
2020-09-28T12:00:00Z,10.0,7.0,74.0,4.08788,-2.2091544
2020-09-28T12:00:00Z,10.0,7.0,74.25,3.9434056,-1.29187
2020-09-28T12:00:00Z,10.0,7.0,74.5,4.0428276,-1.0675385
2020-09-28T12:00:00Z,10.0,7.0,74.75,4.025915,-1.00331
2020-09-28T12:00:00Z,10.0,7.0,75.0,4.2793593,-0.77310586
2020-09-28T12:00:00Z,10.0,7.0,75.25,4.392161,-0.842177
2020-09-28T12:00:00Z,10.0,7.0,75.5,4.526607,-0.8724567
2020-09-28T12:00:00Z,10.0,7.0,75.75,4.734718,-0.9498326
2020-09-28T12:00:00Z,10.0,7.0,76.0,4.398752,-0.99627537
2020-09-28T12:00:00Z,10.0,7.0,76.25,4.70431,-0.5539348
2020-09-28T12:00:00Z,10.0,7.0,76.5,5.1406574,-0.49064702
2020-09-28T12:00:00Z,10.0,7.0,76.75,5.27284,0.057772934
2020-09-28T12:00:00Z,10.0,7.0,77.0,5.0291996,0.092269555
2020-09-28T12:00:00Z,10.0,7.0,77.25,5.275657,-0.03949346
2020-09-28T12:00:00Z,10.0,7.0,77.5,6.1597853,0.66372865
2020-09-28T12:00:00Z,10.0,7.0,77.75,6.523854,1.0896403
2020-09-28T12:00:00Z,10.0,7.0,78.0,6.7609844,1.5462904
2020-09-28T12:00:00Z,10.0,7.25,70.0,0.1391517,-3.9209044
2020-09-28T12:00:00Z,10.0,7.25,70.25,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,70.5,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,70.75,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,71.0,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,71.25,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,71.5,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,71.75,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,72.0,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,72.25,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,72.5,NaN,NaN
2020-09-28T12:00:00Z,10.0,7.25,72.75,2.3945675,-3.2555768
2020-09-28T12:00:00Z,10.0,7.25,73.0,3.2016797,-2.439569
2020-09-28T12:00:00Z,10.0,7.25,73.25,3.6616735,-1.9829754
2020-09-28T12:00:00Z,10.0,7.25,73.5,3.814973,-1.5696344
2020-09-28T12:00:00Z,10.0,7.25,73.75,3.721662,-2.270001
