time,latitude,longitude,p_msl
UTC,degrees_north,degrees_east,hPa
2020-09-28T18:00:00Z,11.5,70.5,1011.25
2020-09-28T18:00:00Z,11.5,71.5,1011.2249908447266
2020-09-28T18:00:00Z,11.5,72.5,1011.1499938964844
2020-09-28T18:00:00Z,12.5,68.5,1011.0500030517578
2020-09-28T18:00:00Z,12.5,69.5,1011.0
2020-09-28T18:00:00Z,12.5,70.5,1011.0
2020-09-28T18:00:00Z,12.5,71.5,1010.9749908447266
2020-09-28T18:00:00Z,12.5,72.5,1010.9249877929688
2020-09-28T18:00:00Z,13.5,68.5,1010.875
2020-09-28T18:00:00Z,13.5,69.5,1010.8250122070312
2020-09-28T18:00:00Z,13.5,70.5,1010.8000183105469
2020-09-28T18:00:00Z,13.5,71.5,1010.75
2020-09-28T18:00:00Z,13.5,72.5,1010.6999816894531
2020-09-28T18:00:00Z,14.5,68.5,1010.7249908447266
2020-09-28T18:00:00Z,14.5,69.5,1010.6749877929688
2020-09-28T18:00:00Z,14.5,70.5,1010.625
2020-09-28T18:00:00Z,14.5,71.5,1010.5500030517578
2020-09-28T18:00:00Z,14.5,72.5,1010.5
2020-09-28T18:00:00Z,15.5,68.5,1010.5999908447266
2020-09-28T18:00:00Z,15.5,69.5,1010.5249938964844
2020-09-28T18:00:00Z,15.5,70.5,1010.4499969482422
2020-09-28T18:00:00Z,15.5,71.5,1010.3500061035156
2020-09-28T18:00:00Z,15.5,72.5,1010.2750091552734
2020-09-28T18:00:00Z,16.5,68.5,1010.4499969482422
2020-09-28T18:00:00Z,16.5,69.5,1010.3500061035156
2020-09-28T18:00:00Z,16.5,70.5,1010.2750091552734
2020-09-28T18:00:00Z,16.5,71.5,1010.1999969482422
2020-09-28T18:00:00Z,16.5,72.5,1010.0499877929688
2020-09-28T18:00:00Z,17.5,68.5,1010.2749938964844
2020-09-28T18:00:00Z,17.5,69.5,1010.1749877929688
2020-09-28T18:00:00Z,17.5,70.5,1010.125
2020-09-28T18:00:00Z,17.5,71.5,1010.0500030517578
2020-09-28T18:00:00Z,17.5,72.5,1009.875
2020-09-28T18:00:00Z,18.5,68.5,1010.1249847412109
2020-09-28T18:00:00Z,18.5,69.5,1010.0249938964844
2020-09-28T18:00:00Z,18.5,70.5,1009.9750061035156
2020-09-28T18:00:00Z,18.5,71.5,1009.9000091552734
2020-09-28T18:00:00Z,18.5,72.5,1009.7250061035156
2020-09-28T18:00:00Z,19.5,68.5,1009.9499969482422
2020-09-28T18:00:00Z,19.5,69.5,1009.8500061035156
2020-09-28T18:00:00Z,19.5,70.5,1009.8000183105469
2020-09-28T18:00:00Z,19.5,71.5,1009.75
2020-09-28T18:00:00Z,19.5,72.5,1009.5749969482422
2020-09-28T18:00:00Z,20.5,68.5,1009.75
2020-09-28T18:00:00Z,20.5,69.5,1009.6499938964844
2020-09-28T18:00:00Z,20.5,70.5,1009.5750122070312
2020-09-28T18:00:00Z,20.5,71.5,1009.5250091552734
2020-09-28T18:00:00Z,20.5,72.5,1009.4000091552734
2020-09-29T00:00:00Z,6.5,68.5,1010.033203125
2020-09-29T00:00:00Z,6.5,69.5,1009.8831939697266
2020-09-29T00:00:00Z,6.5,70.5,1009.7332000732422
2020-09-29T00:00:00Z,6.5,71.5,1009.5832061767578
2020-09-29T00:00:00Z,6.5,72.5,1009.4832153320312
2020-09-29T00:00:00Z,7.5,68.5,1010.1082000732422
2020-09-29T00:00:00Z,7.5,69.5,1009.9332122802734
2020-09-29T00:00:00Z,7.5,70.5,1009.7332153320312
2020-09-29T00:00:00Z,7.5,71.5,1009.5082092285156
2020-09-29T00:00:00Z,7.5,72.5,1009.3582000732422
2020-09-29T00:00:00Z,8.5,68.5,1010.2082061767578
2020-09-29T00:00:00Z,8.5,69.5,1009.9832153320312
2020-09-29T00:00:00Z,8.5,70.5,1009.6832122802734
2020-09-29T00:00:00Z,8.5,71.5,1009.408203125
2020-09-29T00:00:00Z,8.5,72.5,1009.2581939697266
2020-09-29T00:00:00Z,9.5,68.5,1010.283203125
2020-09-29T00:00:00Z,9.5,69.5,1009.9832000732422
2020-09-29T00:00:00Z,9.5,70.5,1009.6331939697266
2020-09-29T00:00:00Z,9.5,71.5,1009.3331909179688
2020-09-29T00:00:00Z,9.5,72.5,1009.158203125
2020-09-29T00:00:00Z,10.5,68.5,1010.3081970214844
2020-09-29T00:00:00Z,10.5,69.5,1009.9581909179688
2020-09-29T00:00:00Z,10.5,70.5,1009.6081848144531
2020-09-29T00:00:00Z,10.5,71.5,1009.3081970214844
2020-09-29T00:00:00Z,10.5,72.5,1009.0832061767578
2020-09-29T00:00:00Z,11.5,68.5,1010.2582092285156
2020-09-29T00:00:00Z,11.5,69.5,1009.908203125
2020-09-29T00:00:00Z,11.5,70.5,1009.5581970214844
2020-09-29T00:00:00Z,11.5,71.5,1009.2582092285156
2020-09-29T00:00:00Z,11.5,72.5,1009.033203125
2020-09-29T00:00:00Z,12.5,68.5,1010.1082153320312
2020-09-29T00:00:00Z,12.5,69.5,1009.7832183837891
2020-09-29T00:00:00Z,12.5,70.5,1009.4582061767578
2020-09-29T00:00:00Z,12.5,71.5,1009.158203125
2020-09-29T00:00:00Z,12.5,72.5,1008.9582061767578
2020-09-29T00:00:00Z,13.5,68.5,1009.908203125
2020-09-29T00:00:00Z,13.5,69.5,1009.6332092285156
2020-09-29T00:00:00Z,13.5,70.5,1009.3582000732422
2020-09-29T00:00:00Z,13.5,71.5,1009.0581970214844
2020-09-29T00:00:00Z,13.5,72.5,1008.8332061767578
2020-09-29T00:00:00Z,14.5,68.5,1009.6831970214844
2020-09-29T00:00:00Z,14.5,69.5,1009.4581909179688
2020-09-29T00:00:00Z,14.5,70.5,1009.2081909179688
2020-09-29T00:00:00Z,14.5,71.5,1008.9331970214844
2020-09-29T00:00:00Z,14.5,72.5,1008.7082061767578
2020-09-29T00:00:00Z,15.5,68.5,1009.4581909179688
2020-09-29T00:00:00Z,15.5,69.5,1009.2581939697266
2020-09-29T00:00:00Z,15.5,70.5,1009.033203125
2020-09-29T00:00:00Z,15.5,71.5,1008.783203125
2020-09-29T00:00:00Z,15.5,72.5,1008.5582122802734
2020-09-29T00:00:00Z,16.5,68.5,1009.2581939697266
2020-09-29T00:00:00Z,16.5,69.5,1009.0582122802734
2020-09-29T00:00:00Z,16.5,70.5,1008.8582153320312
2020-09-29T00:00:00Z,16.5,71.5,1008.6332092285156
2020-09-29T00:00:00Z,16.5,72.5,1008.3832092285156
2020-09-29T00:00:00Z,17.5,68.5,1009.033203125
2020-09-29T00:00:00Z,17.5,69.5,1008.8582153320312
2020-09-29T00:00:00Z,17.5,70.5,1008.6832122802734
2020-09-29T00:00:00Z,17.5,71.5,1008.5082092285156
2020-09-29T00:00:00Z,17.5,72.5,1008.2582092285156
2020-09-29T00:00:00Z,18.5,68.5,1008.8332061767578
2020-09-29T00:00:00Z,18.5,69.5,1008.6832122802734
2020-09-29T00:00:00Z,18.5,70.5,1008.5582122802734
2020-09-29T00:00:00Z,18.5,71.5,1008.408203125
2020-09-29T00:00:00Z,18.5,72.5,1008.158203125
2020-09-29T00:00:00Z,19.5,68.5,1008.7082061767578
2020-09-29T00:00:00Z,19.5,69.5,1008.5582122802734
2020-09-29T00:00:00Z,19.5,70.5,1008.4582061767578
2020-09-29T00:00:00Z,19.5,71.5,1008.3081970214844
2020-09-29T00:00:00Z,19.5,72.5,1008.0831909179688
2020-09-29T00:00:00Z,20.5,68.5,1008.5832061767578
2020-09-29T00:00:00Z,20.5,69.5,1008.4331970214844
2020-09-29T00:00:00Z,20.5,70.5,1008.3081970214844
2020-09-29T00:00:00Z,20.5,71.5,1008.1832122802734
2020-09-29T00:00:00Z,20.5,72.5,1008.033203125
2020-09-29T06:00:00Z,6.5,68.5,1012.3433685302734
2020-09-29T06:00:00Z,6.5,69.5,1012.1683654785156
2020-09-29T06:00:00Z,6.5,70.5,1011.9683532714844
2020-09-29T06:00:00Z,6.5,71.5,1011.7683410644531
2020-09-29T06:00:00Z,6.5,72.5,1011.568359375
2020-09-29T06:00:00Z,7.5,68.5,1012.3433685302734
2020-09-29T06:00:00Z,7.5,69.5,1012.1183624267578
2020-09-29T06:00:00Z,7.5,70.5,1011.943359375
