time,altitude,latitude,longitude,x_wind,y_wind
UTC,m,degrees_north,degrees_east,m s-1,m s-1
2010-01-16T12:00:00Z,10.0,5.0,66.0,-3.38164,-3.58691
2010-01-16T12:00:00Z,10.0,5.0,66.25,-3.60091,-3.57766
2010-01-16T12:00:00Z,10.0,5.0,66.5,-3.95499,-3.2419
2010-01-16T12:00:00Z,10.0,5.0,66.75,-4.16967,-2.79754
2010-01-16T12:00:00Z,10.0,5.0,67.0,-3.90431,-2.91489
2010-01-16T12:00:00Z,10.0,5.0,67.25,-4.00137,-2.83791
2010-01-16T12:00:00Z,10.0,5.0,67.5,-3.92665,-2.87475
2010-01-16T12:00:00Z,10.0,5.0,67.75,-4.09318,-2.61952
2010-01-16T12:00:00Z,10.0,5.0,68.0,-3.75473,-3.05183
2010-01-16T12:00:00Z,10.0,5.0,68.25,-3.73106,-2.69684
2010-01-16T12:00:00Z,10.0,5.0,68.5,-3.65903,-2.61524
2010-01-16T12:00:00Z,10.0,5.0,68.75,-3.03884,-2.90375
2010-01-16T12:00:00Z,10.0,5.0,69.0,-2.87394,-3.01008
2010-01-16T12:00:00Z,10.0,5.0,69.25,-3.20425,-3.05331
2010-01-16T12:00:00Z,10.0,5.0,69.5,-3.46784,-2.90039
2010-01-16T12:00:00Z,10.0,5.0,69.75,-3.17053,-2.79705
2010-01-16T12:00:00Z,10.0,5.0,70.0,-3.45522,-2.5377
2010-01-16T12:00:00Z,10.0,5.0,70.25,-3.41834,-2.39714
2010-01-16T12:00:00Z,10.0,5.0,70.5,-3.75753,-1.98683
2010-01-16T12:00:00Z,10.0,5.0,70.75,-4.0771,-1.46
2010-01-16T12:00:00Z,10.0,5.0,71.0,-4.11326,-1.60033
2010-01-16T12:00:00Z,10.0,5.0,71.25,-4.52132,-1.93901
2010-01-16T12:00:00Z,10.0,5.0,71.5,-4.54321,-2.34865
2010-01-16T12:00:00Z,10.0,5.0,71.75,-4.59223,-2.09333
2010-01-16T12:00:00Z,10.0,5.0,72.0,-4.26494,-1.7329
2010-01-16T12:00:00Z,10.0,5.0,72.25,-4.40293,-1.60715
2010-01-16T12:00:00Z,10.0,5.0,72.5,-4.04806,-1.84837
2010-01-16T12:00:00Z,10.0,5.0,72.75,-3.87439,-2.14225
2010-01-16T12:00:00Z,10.0,5.0,73.0,-4.714,-0.195719
2010-01-16T12:00:00Z,10.0,5.0,73.25,-3.88244,-1.6681
2010-01-16T12:00:00Z,10.0,5.0,73.5,-4.35259,-3.32942
2010-01-16T12:00:00Z,10.0,5.0,73.75,-4.73158,-2.09998
2010-01-16T12:00:00Z,10.0,5.0,74.0,-4.94197,-2.43892
2010-01-16T12:00:00Z,10.0,5.0,74.25,-5.79744,-2.83175
2010-01-16T12:00:00Z,10.0,5.0,74.5,-6.11293,-3.02106
2010-01-16T12:00:00Z,10.0,5.0,74.75,-5.41152,-3.46338
2010-01-16T12:00:00Z,10.0,5.0,75.0,-5.40535,-3.62544
2010-01-16T12:00:00Z,10.0,5.0,75.25,-5.17562,-3.93835
2010-01-16T12:00:00Z,10.0,5.0,75.5,-5.35893,-3.96436
2010-01-16T12:00:00Z,10.0,5.0,75.75,-5.28724,-3.73638
2010-01-16T12:00:00Z,10.0,5.0,76.0,-5.12233,-3.87447
2010-01-16T12:00:00Z,10.0,5.0,76.25,-5.09639,-3.93939
2010-01-16T12:00:00Z,10.0,5.0,76.5,-4.92736,-5.05755
2010-01-16T12:00:00Z,10.0,5.0,76.75,-4.89596,-5.72383
2010-01-16T12:00:00Z,10.0,5.0,77.0,-4.61661,-5.77625
2010-01-16T12:00:00Z,10.0,5.0,77.25,-4.31016,-5.78212
2010-01-16T12:00:00Z,10.0,5.0,77.5,-4.02346,-5.94242
2010-01-16T12:00:00Z,10.0,5.0,77.75,-3.86549,-5.94484
2010-01-16T12:00:00Z,10.0,5.0,78.0,-3.40536,-5.78394
2010-01-16T12:00:00Z,10.0,5.25,66.0,-3.426,-3.50929
2010-01-16T12:00:00Z,10.0,5.25,66.25,-3.84885,-3.20622
2010-01-16T12:00:00Z,10.0,5.25,66.5,-4.21433,-3.02026
2010-01-16T12:00:00Z,10.0,5.25,66.75,-4.01254,-2.88229
2010-01-16T12:00:00Z,10.0,5.25,67.0,-4.01288,-2.86437
2010-01-16T12:00:00Z,10.0,5.25,67.25,-3.94249,-2.85742
2010-01-16T12:00:00Z,10.0,5.25,67.5,-3.92119,-2.83886
2010-01-16T12:00:00Z,10.0,5.25,67.75,-3.89128,-3.0041
2010-01-16T12:00:00Z,10.0,5.25,68.0,-3.69452,-2.95551
2010-01-16T12:00:00Z,10.0,5.25,68.25,-3.55211,-2.77386
2010-01-16T12:00:00Z,10.0,5.25,68.5,-3.37477,-2.87872
2010-01-16T12:00:00Z,10.0,5.25,68.75,-2.99318,-2.80413
2010-01-16T12:00:00Z,10.0,5.25,69.0,-2.89818,-3.10122
2010-01-16T12:00:00Z,10.0,5.25,69.25,-3.39713,-3.1469
2010-01-16T12:00:00Z,10.0,5.25,69.5,-3.34795,-3.16745
2010-01-16T12:00:00Z,10.0,5.25,69.75,-3.63287,-2.78816
2010-01-16T12:00:00Z,10.0,5.25,70.0,-3.15672,-2.645
2010-01-16T12:00:00Z,10.0,5.25,70.25,-3.66197,-2.197
2010-01-16T12:00:00Z,10.0,5.25,70.5,-3.85343,-2.32729
2010-01-16T12:00:00Z,10.0,5.25,70.75,-4.01671,-1.83663
2010-01-16T12:00:00Z,10.0,5.25,71.0,-4.26775,-1.69478
2010-01-16T12:00:00Z,10.0,5.25,71.25,-4.48351,-1.61825
2010-01-16T12:00:00Z,10.0,5.25,71.5,-4.70425,-2.07193
2010-01-16T12:00:00Z,10.0,5.25,71.75,-4.52983,-2.13382
2010-01-16T12:00:00Z,10.0,5.25,72.0,-4.33221,-1.74767
2010-01-16T12:00:00Z,10.0,5.25,72.25,-4.97179,-1.59098
2010-01-16T12:00:00Z,10.0,5.25,72.5,-4.71214,-1.76548
2010-01-16T12:00:00Z,10.0,5.25,72.75,-4.41527,-1.78251
2010-01-16T12:00:00Z,10.0,5.25,73.0,-4.45329,-1.81588
2010-01-16T12:00:00Z,10.0,5.25,73.25,-5.52993,-1.93198
2010-01-16T12:00:00Z,10.0,5.25,73.5,-4.06339,-3.47817
2010-01-16T12:00:00Z,10.0,5.25,73.75,-5.30747,-2.15744
2010-01-16T12:00:00Z,10.0,5.25,74.0,-5.31863,-2.13533
2010-01-16T12:00:00Z,10.0,5.25,74.25,-5.83132,-2.57533
2010-01-16T12:00:00Z,10.0,5.25,74.5,-6.08426,-2.82607
2010-01-16T12:00:00Z,10.0,5.25,74.75,-6.188,-3.23604
2010-01-16T12:00:00Z,10.0,5.25,75.0,-5.59335,-3.6724
2010-01-16T12:00:00Z,10.0,5.25,75.25,-5.63636,-3.72235
2010-01-16T12:00:00Z,10.0,5.25,75.5,-5.47343,-3.72794
2010-01-16T12:00:00Z,10.0,5.25,75.75,-5.36143,-3.55177
2010-01-16T12:00:00Z,10.0,5.25,76.0,-5.15954,-3.80649
2010-01-16T12:00:00Z,10.0,5.25,76.25,-4.96907,-4.04157
2010-01-16T12:00:00Z,10.0,5.25,76.5,-4.9309,-4.83263
2010-01-16T12:00:00Z,10.0,5.25,76.75,-5.19603,-5.92227
2010-01-16T12:00:00Z,10.0,5.25,77.0,-4.68848,-6.03418
2010-01-16T12:00:00Z,10.0,5.25,77.25,-4.32643,-5.86042
2010-01-16T12:00:00Z,10.0,5.25,77.5,-4.03716,-5.51788
2010-01-16T12:00:00Z,10.0,5.25,77.75,-3.83292,-5.68107
2010-01-16T12:00:00Z,10.0,5.25,78.0,-3.27568,-5.52647
2010-01-16T12:00:00Z,10.0,5.5,66.0,-3.40799,-3.71569
2010-01-16T12:00:00Z,10.0,5.5,66.25,-4.1155,-3.14595
2010-01-16T12:00:00Z,10.0,5.5,66.5,-4.04993,-3.06555
2010-01-16T12:00:00Z,10.0,5.5,66.75,-4.05752,-3.17259
2010-01-16T12:00:00Z,10.0,5.5,67.0,-3.75354,-3.35078
2010-01-16T12:00:00Z,10.0,5.5,67.25,-3.80075,-3.36093
