"Year","Month","UPW.1","UPW.2","UPW.3","UPW.4","UPW.5"
1982,1,-0.33259539170507,-0.225774910394264,0.0723453510436407,-0.0688409867172659,0.516105990783409
1982,2,-0.620049659863945,-0.334780158730162,-0.165267226890755,-0.306757983193275,0.0875438775510204
1982,3,-0.561600614439325,-0.417493906810037,-0.340050853889945,-0.173864895635674,-0.11470599078341
1982,4,-0.182253968253971,0.0977125925925897,0.0937835294117626,0.0269874509803891,0.0117980952380954
1982,5,0.221775729646698,0.562366308243728,0.378736242884251,0.319851992409866,0.934255299539171
1982,6,0.548167619047621,0.650577777777777,0.168270588235295,0.572397647058821,1.63900095238095
1982,7,0.111399078341012,0.484003584229391,0.767385199240987,1.6031165085389,2.22850967741936
1982,8,-0.0727784946236554,0.599101792114695,0.9069495256167,1.0189275142315,0.941025806451613
1982,9,0.738647619047619,1.42852666666667,1.14325176470588,0.92187137254902,1.92238095238095
1982,10,-0.13381935483871,0.139673835125446,0.015524857685012,0.15929487666034,0.960591705069127
1982,11,-0.493988571428574,-0.363554074074074,-0.356627450980394,-0.474468235294118,0.053567619047616
1982,12,-0.424722580645163,-0.107213620071686,0.206201897533205,-0.156406831119547,0.159159447004608
1983,1,-0.039839631336406,-0.0535017921146945,0.212535104364328,0.0775438330170779,-0.271923502304148
1983,2,-0.344534693877552,-0.299441269841267,-0.259152100840335,-0.395703361344538,-0.381314285714286
1983,3,-0.273927496159754,-0.328217921146955,-0.262962428842506,-0.221389753320686,-0.268724423963135
1983,4,-0.553833015873014,-0.448500000000003,-0.47237019607843,-0.439079215686274,-0.030618095238097
1983,5,-0.398183717357913,-0.302569892473119,-0.139433017077799,-0.0589222011385182,0.286451612903225
1983,6,0.398831746031746,0.84781111111111,0.75068549019608,0.701473725490196,1.60109428571429
1983,7,0.343907219662057,0.471027240143368,0.187020872865276,0.707776091081595,1.91176774193548
1983,8,0.723676190476191,1.1963835125448,1.41347628083491,1.24666413662239,1.4498866359447
1983,9,0.13381841269841,0.181075555555555,0.379195294117647,0.281499607843138,0.491201904761901
1983,10,0.567527496159752,1.36750035842294,1.46900721062618,0.836637571157496,1.36121290322581
1983,11,-0.520353650793652,-0.164314814814816,-0.0300000000000011,0.08997568627451,0.445994285714285
1983,12,0.111435330261134,0.178559856630823,0.105556736242885,0.269225806451612,0.290937327188939
1984,1,-0.663178494623654,-0.833104659498208,-0.918665654648954,-0.653904364326376,-0.374235023041471
1984,2,-0.90673563218391,-1.00513639846743,-0.891088032454363,-0.812519269776878,0.0993034482758617
1984,3,-0.428192933947773,-0.18306953405018,0.00269601518026619,0.0312113851992422,0.203269124423965
1984,4,-0.375563174603176,0.324685185185185,0.341895686274508,-0.0278133333333344,0.0991666666666688
1984,5,0.111399078341012,0.425377777777779,0.676900189753319,0.643845161290322,0.968080184331797
1984,6,0.559341587301585,0.913371111111108,1.18574745098039,1.36934980392157,1.13611047619048
1984,7,0.198744700460828,0.305544802867384,1.06607969639468,1.56861707779886,1.69461382488479
1984,8,0.58563133640553,1.16722150537635,1.44218216318786,1.88590740037951,2.6250599078341
1984,9,0.727691428571429,1.27714222222222,1.07225019607843,0.853338823529413,2.04754476190476
1984,10,0.560114900153611,0.266687455197133,0.243826944971538,0.501383681214421,1.42695852534562
1984,11,-0.394900317460319,-0.0458555555555549,-0.172115294117646,0.0471435294117626,0.633089523809524
1984,12,-0.574368049155147,-0.113051612903227,0.144610246679317,0.21735863377609,0.364066359447005
1985,1,-0.588994777265746,-0.472704659498209,-0.00585047438330122,-0.195705502846298,0.210078341013823
1985,2,-0.804044897959184,-0.564130158730158,-0.1640756302521,-0.226636974789916,-0.194544897959183
1985,3,-0.214753302611367,-0.261798566308244,-0.13478406072106,-0.12278633776091,-0.328488479262674
1985,4,-0.184309206349205,-0.243086666666667,-0.119631372549019,-0.266479215686275,0.00397999999999854
1985,5,0.185780645161291,0.058174193548389,0.153357115749525,0.102980645161288,0.370144700460827
1985,6,-0.0314361904761888,0.551386666666666,0.760282352941175,1.16419529411765,2.26120857142857
1985,7,0.857976651305684,1.19152903225806,1.18406451612903,1.24438178368121,1.65822211981567
1985,8,0.665474039938555,0.908131182795696,1.33689487666034,1.23969867172676,1.32608202764977
1985,9,0.590316825396826,1.04400666666667,0.891985098039218,0.884042352941179,1.54417238095238
1985,10,0.1853910906298,0.403788530465949,0.196837950664136,0.185074003795066,0.681105990783411
1985,11,-0.376358730158731,-0.134957777777778,0.0278023529411762,0.120654901960783,0.196921904761904
1985,12,-0.21208479262673,-0.154469534050179,-0.166516888045539,-0.487509677419354,-0.169774193548385
1986,1,-0.222092165898616,-0.108866666666668,-0.206932827324479,-0.218584440227705,0.138825806451614
1986,2,-0.35798843537415,-0.301793650793652,-0.456121848739496,-0.61616050420168,-0.538904081632655
1986,3,-0.406325038402457,-0.435192831541219,-0.479808728652749,-0.631298671726757,-0.329936405529953
1986,4,-0.372945396825397,-0.0833718518518509,0.00093490196078605,0.0257843137254881,0.102472380952381
1986,5,0.230304147465436,0.311772043010752,0.486667931688803,0.774498671726754,1.18606082949309
1986,6,0.201368253968255,0.404447407407407,1.03941647058824,1.31623294117647,1.38692190476191
1986,7,0.220473732718894,0.750328315412187,1.04950967741935,1.04168425047438,1.44260368663594
1986,8,1.21840307219662,1.8618100358423,1.98126451612903,1.92453130929792,2.05811244239631
1986,9,0.954680634920635,1.0364762962963,0.629562352941175,0.65255607843137,1.45327904761905
1986,10,0.513411367127496,0.712270250896058,0.443172675521822,0.576900948766603,1.31242304147466
