"Year","Month","UPW.1","UPW.2","UPW.3","UPW.4","UPW.5"
1981,11,0.0198884074074002,-0.100813689839597,-0.0938869425287017,0.2624774559958,0.514819366481799
1981,12,0.0442352941175983,0.034638684931501,-0.2940623376623,-0.342829087794399,-0.0047703243242978
1982,1,0.0537090101010023,0.1313904878049,0.0453898842974993,0.153645297297302,0.703084615384601
1982,2,-0.171073394495398,-0.159255999999999,-0.0926805303867013,-0.139016526315803,-0.0589933742331006
1982,3,-0.108799601659801,0.1438618952829,0.0416364624864016,-0.0200048773691002,-0.00882652886329893
1982,4,0.260113895216399,0.0646079133330986,0.0784362523233995,-0.212947905282299,-0.00492778831970142
1982,5,0.606895672401102,0.907420092602997,0.3332649818297,0.629244965792001,1.7800252425365
1982,6,0.250118778280498,0.252245580506401,0.5949584980238,1.8900280627905,3.3329267676767
1982,7,NA,NA,NA,NA,3.6508468314862
1982,8,0.593201397786803,0.611503601440603,0.426566951566997,1.6993296703297,1.6778060606061
1982,9,0.503942857142899,1.5539841174451,0.965890810276601,0.866122609008702,1.5850012212994
1982,10,0.0766130722114973,0.0601599777033996,0.2936979726027,0.809564733944999,1.7476836677741
1982,11,-0.0781998504211003,0.0201261717686023,-0.312266508813501,-0.126625167335998,-0.2389807322573
1982,12,-0.00928468546640104,-0.0416362531646008,-0.0299566810551966,-0.151218880566798,0.2409725618793
1983,1,0.1559318983834,0.139602172323798,0.292307740259702,0.0965223126338017,-0.0815189576547013
1983,2,-0.0234072036199002,-0.0735033924050974,0.289483824289402,-0.0901902665789009,-0.177506218905499
1983,3,0.166188807017502,-0.0579161296758031,0.0520956496349996,0.0399933223140003,0.315157790927
1983,4,0.0191522571305995,-0.026316469280399,-0.0780598290598,-0.165312025781198,-0.0328229588130995
1983,5,-0.122164782885402,-0.0702051783097986,-0.261073013311801,0.503055555555598,0.435346915676302
1983,6,0.657024486823602,0.879854838709701,0.3962858116397,0.902910248598602,1.3024719492799
1983,7,-0.146895572264,-0.222325117796302,0.292760502659998,0.6237879166667,2.8822041062802
1983,8,NA,1.1586240786241,NA,1.6943421052632,2.5598551617873
1983,9,0.176824262415298,0.3581723076923,0.320783354783298,0.2634671352818,1.4685820158103
1983,10,1.0785154971633,1.1418143382353,1.5705224200815,0.913673966906902,2.1167330507498
1983,11,0.181254358531298,0.175468235294101,0.158726308788598,0.383292352331601,0.628923654321
1983,12,0.0934901880342025,-0.208427480226,-0.273999143412802,-0.0403717216699988,0.0526208636364025
1984,1,-0.1005198978756,0.0612762237762006,-0.122690530956497,-0.4914850816259,-0.0925028490027984
1984,2,-0.613049783962399,-1.0015363881401,-1.3837510339123,-0.841283939254499,-0.6040669856459
1984,3,-0.0279248322147971,-0.0630917874395998,0.186661128870298,0.303955106796099,0.1174632041885
1984,4,-0.0743441852287994,0.458923018971298,0.168256493506497,-0.427074153406799,1.1985507246377
1984,5,-0.0735356849877,0.9028017001115,0.558762962962998,0.728303464755101,1.1023736872696
1984,6,0.0739930270713991,1.2403028619061,0.867191780821898,2.4067416331995,1.8381697965571
1984,7,-0.4838620689655,0.0198351648352002,-0.385252525252501,1.9108497133497,3.5489266433788
1984,8,0.239420289855097,0.8728198238543,1.2112323356988,2.2659994777386,1.7841835575037
1984,9,1.4681579298386,-0.5966213560433,0.970309597523197,1.1602066115702,1.8701985839142
1984,10,0.248568954268698,-0.125594892768099,0.227971240506299,0.596741698789501,1.7496234780566
1984,11,0.240632337028799,0.201790158371001,-0.0437081429396002,0.816066490144198,0.988248593247601
1984,12,0.0455469390970009,0.0941110463576003,0.1163342222222,0.671560705440903,0.660220759493697
1985,1,-0.0107860833123006,-0.0489052525253015,0.105359038461501,0.1210022834331,0.219070843373501
1985,2,-0.202074621447601,-0.0983064310261028,-0.0990150482938006,-0.0390702917771968,-0.4327274650867
1985,3,0.2669444910984,-0.194994080816603,-0.0464217272642991,0.108326789708798,0.0550274853173001
1985,4,0.0130839110394021,0.148983078443898,-0.147532457618098,0.00823984155380231,0.0914693707872019
1985,5,0.1732450738916,0.7634969008264,0.2933822908753,0.757163647388701,1.3328898479682
1985,6,0.6218229706001,1.0256991260233,0.816547335423198,1.451691206021,3.055053258554
1985,7,0.362644643523701,0.990688372093,0.0890496351048,1.3802569600436,2.5373924034224
1985,8,1.2695771908458,1.6529133168223,1.416149068323,2.0828524344569,2.2165995323749
1985,9,1.3605923766178,1.2330286786385,0.711192794547301,1.0104292321924,1.631243060046
1985,10,0.461645176470601,0.444722129996098,0.388000872981202,0.820639423664002,1.5581240595549
1985,11,0.2529332732929,0.077685625716299,-0.113995211970103,0.189776502091998,0.128525824362601
1985,12,0.129026876033102,0.2121289090909,-0.0231982141229992,-0.0210306998088008,0.242014944590998
1986,1,0.175576080808099,0.145724285714302,0.0074330559283986,0.2349106816479,0.292308923076899
1986,2,0.2029417142857,0.0309679999999979,-0.1688375746606,-0.345737909465001,-0.487282262210801
1986,3,-0.268937980838299,0.0596581739292006,-0.0985527128806005,-0.4940984087348,-0.250335158526902
1986,4,0.127093693367101,0.209503763235102,0.188947737868197,-0.135920532820098,-0.1097117602996
1986,5,0.1775065609622,0.600852579322201,0.670165187449999,0.654586831848398,1.0433072636816
1986,6,0.3645454545455,0.803000000000001,0.7170422535211,-0.425728476821199,1.8845686160973
1986,7,0.798051962960102,1.0337909037976,1.1657744218583,2.2008480392157,3.0305272906176
1986,8,1.3595003127933,1.5914496366402,1.5164871589085,2.1341608654108,2.9764367363028
1986,9,1.3195612138124,0.9023978351244,1.227987212557,-0.2765183189655,2.1806200466201
