"Year","Month","UPW.1","UPW.2","UPW.3","UPW.4","UPW.5"
1960,1,-0.0349990526835136,0.0825009346008301,1.16333262125651,-0.392499446868896,-0.331666787465412
1960,2,-0.299999872843426,-0.602499961853027,-0.281667232513428,-0.260000228881836,-0.305000623067219
1960,3,-0.584999561309814,-0.40666675567627,0.396666208902996,0.302499771118164,0.37000020345052
1960,4,-0.382500330607098,0.579167048136394,1.07500076293945,0.25,-0.276667435963947
1960,5,-0.660833040873211,-0.21999979019165,-0.769999504089355,-0.106666564941406,-0.162499745686848
1960,6,-0.0800004005432129,0.106666564941406,0.97166633605957,1.61000029246012,2.68499946594238
1960,7,0.444999694824219,0.173332850138344,0.599999109903973,1.33999919891357,1.90750026702881
1960,8,2.02666600545247,1.82499933242798,1.03333218892415,1.03916597366333,2.59499915440877
1960,9,1.09250020980835,0.540000756581623,0.190834204355877,0.365000247955322,1.92250061035156
1960,10,1.33749930063884,0.919999758402508,0.175833066304524,-0.330000400543213,0.65333366394043
1960,11,-0.261666615804035,-0.263333638509113,-0.510000228881836,-1.02999941507975,-0.12166690826416
1960,12,0.187499523162842,0.124999682108562,0.215000152587891,0.188332557678223,0.193333307902019
1961,1,0.147500038146973,0.223333358764648,-0.621665954589844,-0.691666126251221,0.329166889190674
1961,2,0.556666692097984,0.435000419616699,-0.296666463216148,-0.617499987284344,-0.051667372385662
1961,3,-0.648333549499512,-0.867500305175781,0.327500502268474,0.485000133514404,0.0366662343343087
1961,4,-0.34583346048991,-0.392500400543213,0.03333346048991,-0.252500057220459,0.0633336702982596
1961,5,0.292500019073486,0.403333028157551,1.06000010172526,0.915833314259846,0.736666997273762
1961,6,0.877500057220459,0.569999694824219,1.09000015258789,0.767500400543213,0.780000050862629
1961,7,1.55749940872192,1.45333258310954,2.03999964396159,1.68749952316284,1.61083237330119
1961,8,0.309999465942383,0.341666857401531,1.25666681925455,1.09749984741211,1.49333318074544
1961,9,0.25666618347168,-0.0674996376037598,0.766665776570637,1.17499923706055,1.76750008265178
1961,10,0.263333161671955,0.331667105356853,0.575000762939453,0.377499898274738,1.28500000635783
1961,11,-0.34666633605957,0.657500267028809,0.353333155314129,0.185833613077801,-0.153333028157551
1961,12,0.0641667048136405,0.361666679382324,0.070000330607094,0.110000133514404,0.46166690190633
1962,1,0.250833988189697,-0.0774998664855957,-0.00333372751871863,0.0116667747497559,-0.164999802907307
1962,2,-1.27499914169312,-0.581666628519695,0.586665471394856,0.434166431427002,0.580000718434651
1962,3,-0.236666520436604,-0.367499987284344,-0.463333129882812,-0.50666618347168,0.160000165303547
1962,4,0.105000336964924,0.190000057220459,0.109999974568684,-0.136666456858318,0.601666768391926
1962,5,-0.336667060852051,-0.0300002098083496,-0.100000381469727,0.0875000953674316,1.05916674931844
1962,6,-0.00749969482421875,-0.176666259765625,0.420000712076821,0.295000553131104,0.865000089009602
1962,7,1.58583323160807,1.38249969482422,1.50999927520752,0.980000813802082,1.39000002543132
1962,8,0.536666234334309,1.47749948501587,0.963334401448567,0.895000457763672,1.17999935150146
1962,9,1.45499897003174,1.51333300272624,2.59083366394043,1.7950005531311,0.358333269755047
1962,10,0.575833797454834,0.670833269755047,0.527499675750732,0.0599996248881034,0.517499605814617
1962,11,0.00750017166137695,-0.059166431427002,-0.0550004641215018,0.067500114440918,0.113333384195965
1962,12,0.954998970031738,1.02999989191691,0.390000025431316,0.558333237965901,0.575000127156574
1963,1,-0.251666386922199,-0.140000025431316,-0.204999923706055,0.170000076293945,0.355000495910645
1963,2,0.0391659736633301,0.164165814717609,0.0424995422363281,-0.170000553131104,0.353333155314129
1963,3,0.109999656677246,0.391666730244953,0.999167283376057,0.74500036239624,0.252499739329021
1963,4,0.498333295186359,1.04666678110759,1.24416700998942,0.675000190734863,0.180000146230061
1963,5,0.650000254313152,1.51999950408936,1.27833366394043,0.620000998179119,-0.151666323343914
1963,6,0.837500413258869,0.84250020980835,1.30333391825358,1.09749984741211,1.15333366394043
1963,7,1.16499964396159,1.78499921162923,1.47833315531413,1.11583344141642,1.87416728337606
1963,8,0.616666158040367,0.647499561309814,0.219999313354492,0.531666437784832,-0.0350006421407052
1963,9,-0.512500127156574,0.147500038146973,0.0199999809265137,0.3058336575826,1.16666618982951
1963,10,0.0291670163472482,-0.21666653951009,1.29249986012777,1.30000019073486,0.694999853769939
1963,11,0.21750020980835,0.620000203450523,0.524999618530273,0.72000058492025,0.450000127156574
1963,12,-0.0466669400533029,0.37999963760376,0.643333435058594,0.803333123524983,0.305833498636883
1964,1,-0.128332297007244,-0.038332462310791,0.070000171661377,0.456667105356853,0.899166742960613
1964,2,-0.748333295186359,-0.793333212534588,-0.558332761128742,-0.774999618530273,0.498333613077801
1964,3,-0.0724997520446777,0.00666681925455492,-0.149999618530273,0.341666380564373,-0.0750004450480155
1964,4,-0.37999963760376,-0.889999866485596,-0.58833344777425,-0.869999567667641,-0.439999262491863
1964,5,-0.420000076293945,-0.00333340962727746,0.0324996312459298,0.142499923706055,0.674166361490887
1964,6,0.231666564941406,-0.545000076293945,-1.6274995803833,0.980833848317463,1.42749961217244
1964,7,0.422500610351562,0.384166558583576,0.31999905904134,1.03833325703939,1.930832862854
1964,8,0.799166838328045,1.12249946594238,1.75083287556966,1.62250010172526,1.44000053405762
1964,9,0.967500050862629,0.0466666221618652,0.722500324249268,0.672500133514404,0.433333079020183
1964,10,-0.059166431427002,0.191667238871258,-0.340000788370769,-0.505833625793457,-0.0199998219807931
